      9071.91   1.0830146e-18
      9078.41  -2.9264454e-18
      9084.91   2.4561811e-18
      9091.41   7.1815535e-18
      9097.92   7.3327865e-18
      9104.42   5.6640858e-18
      9110.92   4.5611301e-18
      9117.42   8.6083297e-19
      9123.92   5.9077280e-18
      9130.43   1.9301341e-18
      9136.93   9.6165860e-19
      9143.43   3.0448118e-19
      9149.93   8.9426168e-18
      9156.44   9.2429513e-18
      9162.94  -1.6287945e-18
      9169.44   1.6663545e-18
      9175.94   2.6855009e-19
      9182.44   5.7729194e-18
      9188.95   2.6694600e-18
      9195.45   6.6580503e-18
      9201.95   2.6104944e-18
      9208.46  -7.1081547e-19
      9214.96   4.5642633e-18
      9221.46   5.4016970e-18
      9227.96   2.0875792e-18
      9234.46   2.7805707e-18
      9240.97  -6.5661233e-20
      9247.47   1.1488343e-19
      9253.97   4.7731592e-18
      9260.47   2.6427017e-18
      9266.98   3.0904566e-18
      9273.48   6.2680350e-18
      9279.98   2.2868705e-18
      9286.48   4.7118713e-18
      9292.99   1.0124969e-17
      9299.49   7.8395016e-18
      9305.99   7.9922433e-18
      9312.49  -8.7383785e-19
      9319.00  -3.3745423e-18
      9325.50   1.0916973e-17
      9332.00   1.0238258e-17
      9338.50  -3.6459259e-19
      9345.00   4.9060384e-18
      9351.51   1.4869805e-18
      9358.01  -4.4374748e-18
      9364.51   9.5545398e-20
      9371.01   2.2195114e-18
      9377.52  -2.5182695e-18
      9384.02   8.7325300e-19
      9390.52  -1.7475688e-18
      9397.02   5.8443362e-18
      9403.53   3.5625415e-18
      9410.03  -1.5027738e-18
      9416.53   6.1113387e-18
      9423.03   7.9517239e-18
      9429.54   1.7433946e-18
      9436.04   8.7778703e-19
      9442.54  -7.7526541e-20
      9449.04  -7.4404169e-18
      9455.55   1.4730138e-18
      9462.05  -9.0160671e-20
      9468.55   4.6597887e-18
      9475.05   4.6512441e-18
      9481.56   1.6924581e-18
      9488.06   1.4201068e-18
      9494.56   8.1876715e-18
      9501.06   8.4384393e-18
      9507.56   5.8398977e-18
      9514.07   1.2777714e-19
      9520.57  -8.2257288e-19
      9527.07   9.5294451e-19
      9533.57   6.1477226e-18
      9540.08   5.3885724e-18
      9546.58  -1.7164203e-18
      9553.08   4.7234554e-19
      9559.58   7.3135054e-18
      9566.09   1.6384387e-18
      9572.59   1.0860292e-18
      9579.09  -2.3667863e-18
      9585.59  -3.9042394e-19
      9592.10   6.2977653e-18
      9598.60   2.2923839e-18
      9605.10   6.2599683e-18
      9611.60   5.3968526e-18
      9618.11   2.5659418e-18
      9624.61   5.7762724e-18
      9631.11   2.2073894e-18
      9637.61   4.5888489e-18
      9644.12   7.3581057e-18
      9650.62   1.7781965e-18
      9657.12   3.4428879e-20
      9663.62   1.0485577e-18
      9670.12   6.4340798e-18
      9676.63   6.9719836e-18
      9683.13   5.1013106e-18
      9689.63   6.9072169e-19
      9696.13   1.4891149e-18
      9702.64   3.5407783e-19
      9709.14   1.9814897e-18
      9715.64   8.1155490e-18
      9722.14   3.7624693e-18
      9728.65   3.2884157e-18
      9735.15   3.4030178e-18
      9741.65   6.0635193e-18
      9748.15   4.4030866e-18
      9754.65   2.3589561e-18
      9761.16   1.2682895e-18
      9767.66  -3.0228662e-18
      9774.16   4.1255297e-18
      9780.67   5.2840744e-18
      9787.17  -1.2137984e-18
      9793.67   2.5052374e-18
      9800.17   4.4087670e-18
      9806.67   2.0719275e-18
      9813.18   4.6921156e-18
      9819.68   1.8887118e-18
      9826.18   2.5902146e-18
      9832.68   5.9799031e-18
      9839.19   5.2492518e-18
      9845.69   2.3145570e-18
      9852.19   3.1106466e-18
      9858.69   5.1377111e-18
      9865.20   5.7769668e-18
      9871.70   7.3995985e-18
      9878.20   4.5114890e-18
      9884.70   2.9022660e-18
      9891.21   3.7935531e-18
      9897.71   1.0725926e-18
      9904.21  -1.3826323e-18
      9910.71   2.3375325e-18
      9917.21   1.3130367e-18
      9923.72   1.3899075e-18
      9930.22   3.0307447e-18
      9936.72   5.9757902e-18
      9943.22   4.5559699e-18
      9949.73  -5.4992059e-19
      9956.23   1.4660155e-18
      9962.73   2.3563333e-18
      9969.23  -3.1368447e-19
      9975.74   1.3989407e-18
      9982.24   5.9568081e-18
      9988.74   6.5222434e-18
      9995.24   5.6989028e-18
      10001.7   3.7619733e-18
      10008.2   5.9415101e-18
      10014.8   4.5130130e-18
      10021.3   4.4617052e-18
      10027.8   5.7150483e-18
      10034.3   1.3897950e-18
      10040.8   2.2536959e-18
      10047.3   2.5476461e-18
      10053.8   2.9506121e-18
      10060.3   4.0181079e-18
      10066.8   2.7826300e-18
      10073.3  -4.3958994e-19
      10079.8   2.7162833e-18
      10086.3   4.2332601e-18
      10092.8   3.5871581e-18
      10099.3   4.5492655e-18
      10105.8   5.7209115e-18
