      9070.63   9.1107334e-19
      9077.14   1.3954108e-16
      9083.64   1.1870467e-16
      9090.14   1.4167486e-16
      9096.65   1.4332913e-16
      9103.15   1.4569882e-16
      9109.66   1.3492347e-16
      9116.16   1.4961948e-16
      9122.67   1.4466385e-16
      9129.17   1.4429884e-16
      9135.67   1.4476885e-16
      9142.18   1.4903952e-16
      9148.68   1.3842258e-16
      9155.19   1.3216170e-16
      9161.69   1.3251075e-16
      9168.20   1.4003508e-16
      9174.70   1.5179545e-16
      9181.20   1.6460820e-16
      9187.71   1.4553946e-16
      9194.21   1.5465662e-16
      9200.72   1.5587959e-16
      9207.22   1.4606313e-16
      9213.73   1.5749435e-16
      9220.23   1.4556690e-16
      9226.73   1.4528199e-16
      9233.24   1.5038974e-16
      9239.74   1.4281516e-16
      9246.25   1.3893128e-16
      9252.75   1.3399832e-16
      9259.25   1.2780144e-16
      9265.76   1.2950385e-16
      9272.26   1.3607846e-16
      9278.77   1.3328112e-16
      9285.27   1.4206911e-16
      9291.78   1.5736804e-16
      9298.28   1.5225466e-16
      9304.79   1.4187173e-16
      9311.29   1.3016602e-16
      9317.79   1.4527612e-16
      9324.30   1.4236060e-16
      9330.80   1.2913610e-16
      9337.31   1.4991584e-16
      9343.81   1.4974009e-16
      9350.31   1.4207851e-16
      9356.82   1.5638084e-16
      9363.32   1.6142136e-16
      9369.83   1.4622183e-16
      9376.33   1.4276954e-16
      9382.84   1.3355589e-16
      9389.34   1.4168817e-16
      9395.84   1.3666716e-16
      9402.35   1.4202993e-16
      9408.85   1.4721974e-16
      9415.36   1.4358388e-16
      9421.86   1.5037753e-16
      9428.37   1.5115087e-16
      9434.87   1.5888689e-16
      9441.37   1.5834051e-16
      9447.88   1.5152468e-16
      9454.38   1.5334235e-16
      9460.89   1.5377012e-16
      9467.39   1.4595414e-16
      9473.90   1.4993794e-16
      9480.40   1.4965168e-16
      9486.90   1.5712547e-16
      9493.41   1.6656098e-16
      9499.91   1.5292661e-16
      9506.42   1.6099000e-16
      9512.92   1.6078599e-16
      9519.43   1.4788215e-16
      9525.93   1.5552340e-16
      9532.43   1.4943826e-16
      9538.94   1.2930141e-16
      9545.44   1.4444189e-16
      9551.95   1.4028865e-16
      9558.45   1.4085480e-16
      9564.96   1.3869568e-16
      9571.46   1.4773986e-16
      9577.96   1.4561708e-16
      9584.47   1.5669528e-16
      9590.97   1.5427564e-16
      9597.48   1.3816324e-16
      9603.98   1.4383977e-16
      9610.48   1.4838527e-16
      9616.99   1.4333986e-16
      9623.49   1.5609523e-16
      9630.00   1.5141225e-16
      9636.50   1.4729019e-16
      9643.01   1.4530490e-16
      9649.51   1.5255749e-16
      9656.02   1.4988367e-16
      9662.52   1.4069414e-16
      9669.02   1.3358089e-16
      9675.53   1.2242512e-16
      9682.03   1.2284616e-16
      9688.54   1.4069412e-16
      9695.04   1.5118412e-16
      9701.54   1.4596148e-16
      9708.05   1.4887118e-16
      9714.55   1.3946516e-16
      9721.06   1.4359080e-16
      9727.56   1.5684857e-16
      9734.07   1.4262040e-16
      9740.57   1.4207970e-16
      9747.08   1.4186509e-16
      9753.58   1.5534603e-16
      9760.08   1.4668141e-16
      9766.59   1.4000401e-16
      9773.09   1.3414840e-16
      9779.60   1.3984570e-16
      9786.10   1.4305783e-16
      9792.60   1.4027490e-16
      9799.11   1.3723468e-16
      9805.61   1.4674396e-16
      9812.12   1.3733462e-16
      9818.62   1.4425531e-16
      9825.13   1.3987291e-16
      9831.63   1.4403820e-16
      9838.13   1.4143472e-16
      9844.64   1.3816080e-16
      9851.14   1.4780889e-16
      9857.65   1.4689385e-16
      9864.15   1.3966937e-16
      9870.66   1.3286272e-16
      9877.16   1.3351148e-16
      9883.67   1.3325847e-16
      9890.17   1.3735132e-16
      9896.67   1.3910143e-16
      9903.18   1.4484325e-16
      9909.68   1.4569277e-16
      9916.19   1.4310022e-16
      9922.69   1.4495840e-16
      9929.19   1.4912304e-16
      9935.70   1.3976434e-16
      9942.20   1.3988375e-16
      9948.71   1.4873526e-16
      9955.21   1.3603490e-16
      9961.72   1.4132577e-16
      9968.22   1.4811787e-16
      9974.72   1.5315410e-16
      9981.23   1.4164518e-16
      9987.73   1.3450680e-16
      9994.24   1.4061202e-16
      10000.7   1.4024694e-16
      10007.2   1.3681815e-16
      10013.8   1.4357056e-16
      10020.3   1.4248054e-16
      10026.8   1.3702851e-16
      10033.3   1.4345960e-16
      10039.8   1.4595140e-16
      10046.3   1.4314565e-16
      10052.8   1.4069700e-16
      10059.3   1.3819846e-16
      10065.8   1.3441209e-16
      10072.3   1.3092239e-16
      10078.8   1.3095172e-16
      10085.3   1.3586547e-16
      10091.8   1.2692566e-16
      10098.3   1.2507658e-16
      10104.8   1.3608643e-16
      10111.3   1.3904459e-16
      10117.8   1.3494981e-16
      10124.3   1.3096703e-16
      10130.8   1.4113083e-16
      10137.3   1.4939984e-16
      10143.8   1.4084232e-16
      10150.3   1.3463144e-16
      10156.8   1.3356632e-16
      10163.3   1.3676871e-16
      10169.9   1.3405090e-16
      10176.4   1.3471845e-16
      10182.9   1.4340161e-16
      10189.4   1.3938991e-16
      10195.9   1.3845213e-16
      10202.4   1.3784807e-16
      10208.9   1.3530298e-16
      10215.4   1.2974709e-16
      10221.9   1.3293257e-16
      10228.4   1.4216443e-16
      10234.9   1.3571817e-16
      10241.4   1.3722895e-16
      10247.9   1.3757867e-16
      10254.4   1.3871761e-16
      10260.9   1.3275412e-16
      10267.4   1.3041549e-16
      10273.9   1.3668795e-16
      10280.4   1.2274974e-16
      10286.9   1.2471261e-16
      10293.4   1.3223489e-16
      10299.9   1.3180175e-16
      10306.4   1.3645558e-16
      10312.9   1.3456857e-16
      10319.5   1.3277814e-16
      10326.0   1.3586830e-16
      10332.5   1.3168450e-16
      10339.0   1.2986898e-16
      10345.5   1.3209046e-16
      10352.0   1.2812468e-16
      10358.5   1.2385079e-16
      10365.0   1.2983273e-16
      10371.5   1.3862091e-16
      10378.0   1.4648639e-16
      10384.5   1.3313590e-16
      10391.0   1.2673900e-16
      10397.5   1.2362244e-16
      10404.0   1.3060527e-16
      10410.5   1.3578724e-16
      10417.0   1.2537540e-16
      10423.5   1.2776721e-16
      10430.0   1.2944311e-16
      10436.5   1.2771462e-16
      10443.0   1.3247356e-16
      10449.5   1.3281430e-16
      10456.0   1.2485947e-16
      10462.5   1.3177493e-16
      10469.0   1.3129130e-16
      10475.6   1.2919723e-16
      10482.1   1.2982559e-16
      10488.6   1.2713096e-16
      10495.1   1.2403814e-16
      10501.6   1.2559512e-16
      10508.1   1.2961168e-16
      10514.6   1.2875779e-16
      10521.1   1.2604210e-16
      10527.6   1.2445220e-16
      10534.1   1.2786194e-16
      10540.6   1.2796374e-16
      10547.1   1.2568628e-16
      10553.6   1.2112515e-16
      10560.1   1.2446025e-16
      10566.6   1.2976954e-16
      10573.1   1.2610942e-16
      10579.6   1.2233670e-16
      10586.1   1.1685086e-16
      10592.6   1.2027212e-16
      10599.1   1.2469882e-16
      10605.6   1.3040291e-16
      10612.1   1.2762385e-16
      10618.6   1.2389532e-16
      10625.2   1.2236965e-16
      10631.7   1.2343771e-16
      10638.2   1.2433917e-16
      10644.7   1.2551109e-16
      10651.2   1.2295481e-16
      10657.7   1.2174587e-16
      10664.2   1.2269357e-16
      10670.7   1.2050491e-16
      10677.2   1.1801432e-16
      10683.7   1.2322923e-16
      10690.2   1.1996770e-16
      10696.7   1.2139044e-16
      10703.2   1.2373181e-16
      10709.7   1.2707150e-16
      10716.2   1.2217835e-16
      10722.7   1.2032498e-16
      10729.2   1.2005964e-16
      10735.7   1.1896563e-16
      10742.2   1.2048438e-16
      10748.7   1.2602634e-16
      10755.2   1.2557386e-16
      10761.7   1.2537355e-16
      10768.2   1.1785017e-16
      10774.7   1.1800000e-16
      10781.3   1.1617965e-16
      10787.8   1.1839614e-16
      10794.3   1.1801643e-16
      10800.8   1.2111009e-16
      10807.3   1.1801456e-16
      10813.8   1.1618495e-16
      10820.3   1.1801059e-16
      10826.8   1.1953011e-16
      10833.3   1.1677496e-16
      10839.8   1.1865381e-16
      10846.3   1.1963742e-16
      10852.8   1.1523152e-16
      10859.3   1.1116337e-16
      10865.8   1.1533968e-16
      10872.3   1.1501125e-16
      10878.8   1.1357291e-16
      10885.3   1.1557173e-16
      10891.8   1.1754735e-16
      10898.3   1.1427478e-16
      10904.8   1.1803742e-16
      10911.3   1.2404098e-16
      10917.8   1.1778286e-16
      10924.3   1.1670497e-16
      10930.9   1.1884716e-16
      10937.4   1.1754967e-16
      10943.9   1.1887047e-16
      10950.4   1.1624524e-16
      10956.9   1.1694044e-16
      10963.4   1.1064533e-16
      10969.9   1.0398199e-16
      10976.4   1.0601883e-16
      10982.9   1.0811790e-16
      10989.4   1.0895506e-16
      10995.9   1.0726559e-16
      11002.4   1.0860263e-16
      11008.9   1.1229460e-16
      11015.4   1.1204690e-16
      11021.9   1.1141152e-16
      11028.4   1.1096366e-16
      11034.9   1.0865786e-16
      11041.4   1.0741893e-16
      11047.9   1.0872068e-16
      11054.4   1.1031470e-16
      11060.9   1.1000966e-16
      11067.4   1.0779063e-16
      11073.9   1.0787569e-16
      11080.5   1.0926344e-16
      11087.0   1.0850399e-16
      11093.5   1.0853572e-16
      11100.0   1.0684008e-16
      11106.5   1.0638268e-16
      11113.0   1.0663411e-16
      11119.5   1.0921772e-16
      11126.0   1.0674176e-16
      11132.5   1.0499869e-16
      11139.0   1.0113566e-16
      11145.5   1.0102554e-16
      11152.0   1.0806766e-16
      11158.5   1.0934537e-16
      11165.0   1.0813655e-16
      11171.5   1.0574878e-16
