#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3285.35139263	-1.03799538255e-17	-1.03799538255e-17	2.29841221685e-17
3285.54942685	-1.03796928181e-17	-1.03796928181e-17	2.30376677285e-17
3285.74746108	-1.03794319738e-17	-1.03794319738e-17	2.18558533933e-17
3285.94549531	-9.49469898699e-18	-9.49469898699e-18	2.25621016355e-17
3286.14352953	-9.49446066927e-18	-9.49446066927e-18	2.20772556595e-17
3286.34156376	-1.03786504196e-17	-1.03786504196e-17	2.16587878313e-17
3286.53959799	-1.03783902273e-17	-1.03783902273e-17	2.19248446099e-17
3286.73862238	-1.21346303589e-17	-1.21346303589e-17	2.26679267908e-17
3286.93665661	-1.21343265105e-17	-1.21343265105e-17	2.36892436432e-17
3287.13469084	-1.21340228522e-17	-1.21340228522e-17	2.38756627755e-17
3287.33272506	-1.21337193839e-17	-1.21337193839e-17	2.3133738372e-17
3287.53075929	-1.21334161055e-17	-1.21334161055e-17	2.22260656141e-17
3287.72879352	-1.59314344054e-17	-1.59314344054e-17	2.20157950742e-17
3287.92682773	-1.59310366826e-17	-1.59310366826e-17	2.22802683802e-17
3288.12486196	-1.59306392088e-17	-1.59306392088e-17	2.20404114406e-17
3288.32289619	-1.21322048885e-17	-1.21322048885e-17	2.18242658948e-17
3288.52093041	-1.03757959494e-17	-1.03757959494e-17	2.15959069593e-17
3288.71896464	-1.03755375433e-17	-1.03755375433e-17	2.21404250516e-17
3288.91699887	-1.03752792989e-17	-1.03752792989e-17	2.24918590077e-17
3289.11503309	-9.49090256375e-18	-9.49090256375e-18	2.32558931322e-17
3289.31306732	-2.01246949806e-18	-2.01246949806e-18	2.12568090259e-17
3289.51110155	-9.49043082721e-18	-9.49043082721e-18	2.22099349789e-17
3289.70913578	-9.49019518041e-18	-9.49019518041e-18	2.16230125025e-17
3289.90717	-1.03739905e-17	-1.03739905e-17	2.10536505346e-17
3290.10520422	-1.21294907158e-17	-1.21294907158e-17	2.08682089697e-17
3290.30323845	-1.35121994591e-17	-1.35121994591e-17	2.15325901193e-17
3290.50127267	-1.35118647583e-17	-1.35118647583e-17	2.16571699905e-17
3290.6993069	-1.54547284797e-17	-1.54547284797e-17	2.14193819432e-17
3290.89734113	-1.54543461222e-17	-1.54543461222e-17	2.14009999193e-17
3291.09537536	-1.35108619127e-17	-1.35108619127e-17	2.19838137835e-17
3291.29340958	-1.35105280495e-17	-1.35105280495e-17	2.12265732968e-17
3291.49144381	-1.35101943953e-17	-1.35101943953e-17	2.2572682037e-17
3291.68947804	-1.21270909278e-17	-1.21270909278e-17	2.19385955212e-17
3291.88751227	-1.2126791799e-17	-1.2126791799e-17	2.33262303602e-17
3292.08554649	-1.21264928575e-17	-1.21264928575e-17	2.14261932724e-17
3292.28358072	-1.21261941033e-17	-1.21261941033e-17	2.12399678632e-17
3292.48161494	-1.3508529256e-17	-1.3508529256e-17	2.18155146066e-17
3292.67964916	-1.21255971561e-17	-1.21255971561e-17	2.11192645066e-17
3292.87768339	-1.21252989628e-17	-1.21252989628e-17	2.0437231608e-17
3293.07571762	-8.8240024527e-18	-8.8240024527e-18	2.09510628594e-17
3293.27375185	-4.32879867231e-18	-4.32879867231e-18	2.16510193007e-17
3293.47178607	-5.96358495123e-19	-5.96358495123e-19	2.15148770551e-17
3293.6698203	-5.96343864719e-19	-5.96343864719e-19	2.1952090645e-17
3293.86785453	-4.32848008614e-18	-4.32848008614e-18	2.1184917747e-17
3294.06687892	-4.32837349361e-18	-4.32837349361e-18	2.20496298638e-17
3294.26491315	-4.328267498e-18	-4.328267498e-18	2.09581469556e-17
3294.46294738	-5.96285361747e-19	-5.96285361747e-19	2.07387456998e-17
3294.66098161	-5.96270777154e-19	-5.96270777154e-19	2.04458027452e-17
3294.85901583	-5.96256201698e-19	-5.96256201698e-19	2.0693350132e-17
3295.05705006	1.88435047708e-18	1.88435047708e-18	2.12250719705e-17
3295.25508429	2.1479746618e-18	2.1479746618e-18	2.10589075896e-17
3295.45311851	2.14792225071e-18	2.14792225071e-18	2.07240779196e-17
3295.65115273	2.14786987245e-18	2.14786987245e-18	2.02316634418e-17
3295.84918696	2.147817527e-18	2.147817527e-18	2.08445319203e-17
3296.04722119	1.88412073361e-18	1.88412073361e-18	2.17454946575e-17
3296.24525542	-5.96154428834e-19	-5.96154428834e-19	2.1554005073e-17
3296.44328965	1.88402903758e-18	1.88402903758e-18	2.08122168014e-17
3296.64132387	1.88398323265e-18	1.88398323265e-18	2.00183205424e-17
3296.8393581	1.8839374564e-18	1.8839374564e-18	1.9235008574e-17
3297.03739233	-5.96096473027e-19	-5.96096473027e-19	1.9799170807e-17
3297.23542656	1.88384598992e-18	1.88384598992e-18	2.00711166741e-17
3297.43346078	2.14739994213e-18	2.14739994213e-18	1.9882452847e-17
3297.631495	1.88375463799e-18	1.88375463799e-18	2.09411011131e-17
3297.82952923	2.14729587258e-18	2.14729587258e-18	2.01992003054e-17
3298.02756346	2.14724388669e-18	2.14724388669e-18	2.12341304363e-17
3298.22559769	1.88361782456e-18	1.88361782456e-18	2.16388002116e-17
3298.42363191	1.8835722772e-18	1.8835722772e-18	2.13368098137e-17
3298.62166614	1.88352675837e-18	1.88352675837e-18	2.03661408779e-17
3298.81970037	1.88348126805e-18	1.88348126805e-18	1.97344040329e-17
3299.0177346	1.88343580623e-18	1.88343580623e-18	1.99327775047e-17
3299.21576883	-5.95937841512e-19	-5.95937841512e-19	1.96285484032e-17
3299.41380305	1.88334496798e-18	1.88334496798e-18	2.04702431765e-17
3299.61183728	2.14682917006e-18	2.14682917006e-18	2.0282684976e-17
3299.8098715	2.14677747648e-18	2.14677747648e-18	2.0254760174e-17
3300.00790573	3.15758021707e-18	3.15758021707e-18	2.05043704431e-17
3300.20593996	3.33656117563e-18	3.33656117563e-18	1.97767184508e-17
3300.40397418	5.04946700167e-18	5.04946700167e-18	2.04731088786e-17
3300.60200841	5.27265792769e-18	5.27265792769e-18	2.00559414691e-17
3300.80004264	5.27253134896e-18	5.27253134896e-18	1.9889224707e-17
3300.99807687	5.27240484949e-18	5.27240484949e-18	2.02790868927e-17
3301.19710126	5.27227779733e-18	5.27227779733e-18	1.96969048795e-17
3301.39513549	5.04886068739e-18	5.04886068739e-18	1.9516744622e-17
3301.59316972	5.04873977331e-18	5.04873977331e-18	1.93635378268e-17
3301.79120395	5.04861893494e-18	5.04861893494e-18	1.92876504274e-17
3301.98923818	5.27177290887e-18	5.27177290887e-18	1.95281285221e-17
3302.18727241	5.4735970697e-18	5.4735970697e-18	1.97952427594e-17
3302.38530663	5.47346629915e-18	5.47346629915e-18	1.966674533e-17
3302.58334086	8.50120731623e-18	8.50120731623e-18	1.93771858815e-17
3302.78137509	8.50100445707e-18	8.50100445707e-18	1.93888410024e-17
3302.97940931	9.2819499001e-18	9.2819499001e-18	1.87098594269e-17
3303.17744354	8.50059911956e-18	8.50059911956e-18	1.83785332821e-17
3303.37547777	5.47281367313e-18	5.47281367313e-18	1.90571947513e-17
3303.57351199	8.50019428927e-18	8.50019428927e-18	1.93393095192e-17
3303.77154622	8.49999206411e-18	8.49999206411e-18	1.91504597752e-17
3303.96958045	8.4997899655e-18	8.4997899655e-18	1.89631601152e-17
3304.16761468	5.47229304116e-18	5.47229304116e-18	1.82552345727e-17
3304.36564891	5.47216308671e-18	5.47216308671e-18	1.91599468154e-17
3304.56368314	5.2701407271e-18	5.2701407271e-18	1.87757361792e-17
3304.76171737	5.27001572392e-18	5.27001572392e-18	1.85368812043e-17
3304.95975159	5.47177371098e-18	5.47177371098e-18	1.84645445074e-17
3305.15778581	5.47164408142e-18	5.47164408142e-18	1.90319162589e-17
3305.35582004	5.26964118338e-18	5.26964118338e-18	1.93763514047e-17
3305.55385427	5.04633732175e-18	5.04633732175e-18	1.84758396548e-17
3305.7518885	4.46922401266e-18	4.46922401266e-18	1.83018132098e-17
3305.94992273	3.1553222044e-18	3.1553222044e-18	1.80223909956e-17
3306.14795696	4.46901283087e-18	4.46901283087e-18	1.85281183223e-17
3306.34599118	4.46890733901e-18	4.46890733901e-18	1.79474985671e-17
3306.54402541	4.46880191311e-18	4.46880191311e-18	1.93454647697e-17
3306.74205964	5.16788349313e-18	5.16788349313e-18	1.83044828538e-17
3306.94009387	5.16776172435e-18	5.16776172435e-18	1.92467169824e-17
3307.1381281	5.16764003169e-18	5.16764003169e-18	1.90688197667e-17
3307.33616232	4.46838086818e-18	4.46838086818e-18	1.95344954267e-17
3307.53419655	4.4682757714e-18	4.4682757714e-18	1.92148651972e-17
3307.73223078	4.46817074029e-18	4.46817074029e-18	1.8986212264e-17
3307.930265	4.32559343648e-18	4.32559343648e-18	1.84202151099e-17
3308.12829923	4.32549188153e-18	4.32549188153e-18	1.74989423521e-17
3308.32633346	4.46785604064e-18	4.46785604064e-18	1.68519938325e-17
3308.52535786	4.46775074813e-18	4.46775074813e-18	1.82867543671e-17
3308.72339209	4.46764604508e-18	4.46764604508e-18	1.75217700778e-17
3308.92142632	4.46754140745e-18	4.46754140745e-18	1.67570919657e-17
3309.11946055	4.3249845517e-18	4.3249845517e-18	1.65201391323e-17
3309.31749477	4.46733232821e-18	4.46733232821e-18	1.77365879439e-17
3309.515529	4.46722788652e-18	4.46722788652e-18	1.80575143152e-17
3309.71356323	4.32468121751e-18	4.32468121751e-18	1.76723736735e-17
3309.91159746	4.46701919874e-18	4.46701919874e-18	1.79860675021e-17
3310.10963169	4.32447931027e-18	4.32447931027e-18	1.6974110602e-17
3310.30766591	2.3026171068e-18	2.3026171068e-18	1.67284756462e-17
3310.50570014	2.30256343553e-18	2.30256343553e-18	1.68418537769e-17
3310.70373437	2.12453903383e-18	2.12453903383e-18	1.68615840592e-17
3310.9017686	2.30245619347e-18	2.30245619347e-18	1.6523320523e-17
3311.09980283	4.32397564398e-18	4.32397564398e-18	1.68949721019e-17
3311.29783706	4.32387509924e-18	4.32387509924e-18	1.71652257968e-17
3311.49587128	4.46618704903e-18	4.46618704903e-18	1.76068410967e-17
3311.69390551	5.16486138752e-18	5.16486138752e-18	1.84331731512e-17
3311.89193974	5.16474150607e-18	5.16474150607e-18	1.65880919654e-17
3312.08997397	4.4658760626e-18	4.4658760626e-18	1.69294359235e-17
3312.2880082	4.32337331565e-18	4.32337331565e-18	1.71943389527e-17
3312.48604242	2.30202856138e-18	2.30202856138e-18	1.72503286732e-17
3312.68407665	9.95233479604e-19	9.95233479604e-19	1.6806682312e-17
3312.88211088	9.95210448538e-19	9.95210448538e-19	1.71979806009e-17
3313.08014511	9.9518743183e-19	9.9518743183e-19	1.66629521839e-17
3313.27817934	2.30181554431e-18	2.30181554431e-18	1.6783983155e-17
3313.47621357	4.32277323753e-18	4.32277323753e-18	1.67856779491e-17
3313.6742478	4.32267344258e-18	4.32267344258e-18	1.70126277077e-17
3313.87228203	4.32257370982e-18	4.32257370982e-18	1.71125594793e-17
3314.07031626	4.3224740392e-18	4.3224740392e-18	1.72317432919e-17
3314.26835049	4.32237443067e-18	4.32237443067e-18	1.7425465605e-17
3314.46638472	4.46463791918e-18	4.46463791918e-18	1.75571927649e-17
3314.66441894	4.46453515797e-18	4.46453515797e-18	1.54988480868e-17
3314.86245316	4.32207597718e-18	4.32207597718e-18	1.65348000897e-17
3315.06048739	3.95449768156e-18	3.95449768156e-18	1.59879379815e-17
3315.25852162	2.30128531946e-18	2.30128531946e-18	1.58711039307e-17
3315.45655585	3.95431602649e-18	3.95431602649e-18	1.67363385601e-17
3315.65558025	4.32167840997e-18	4.32167840997e-18	1.58929182837e-17
3315.85361448	4.32157929683e-18	4.32157929683e-18	1.61218722106e-17
3316.05164871	4.32148024536e-18	4.32148024536e-18	1.6360205767e-17
3316.24968294	3.95395294149e-18	3.95395294149e-18	1.62724288232e-17
3316.44771717	4.32128232727e-18	4.32128232727e-18	1.72603150036e-17
3316.6457514	3.95377196417e-18	3.95377196417e-18	1.60542671685e-17
3316.84378563	3.95368155992e-18	3.95368155992e-18	1.59726725012e-17
3317.04181986	4.20302917138e-18	4.20302917138e-18	1.54682231965e-17
3317.23985409	3.95350092004e-18	3.95350092004e-18	1.53510537714e-17
3317.43788832	3.95341068433e-18	3.95341068433e-18	1.54325079668e-17
3317.63592254	2.30065312991e-18	2.30065312991e-18	1.56454274863e-17
3317.83395677	2.30060068208e-18	2.30060068208e-18	1.62471764907e-17
3318.031991	2.30054826684e-18	2.30054826684e-18	1.66988136986e-17
3318.23002523	3.95305030194e-18	3.95305030194e-18	1.61149405407e-17
3318.42805946	3.95296034625e-18	3.95296034625e-18	1.64072686456e-17
3318.62609369	3.95287044643e-18	3.95287044643e-18	1.74303690927e-17
3318.82412792	3.95278060245e-18	3.95278060245e-18	1.58290517166e-17
3319.02216215	3.95269081426e-18	3.95269081426e-18	1.66227891484e-17
3319.22019638	4.20197657251e-18	4.20197657251e-18	1.59594966545e-17
3319.41823061	3.95251140508e-18	3.95251140508e-18	1.54951048437e-17
3319.61626484	1.46331676826e-18	1.46331676826e-18	1.57035715136e-17
3319.81429906	3.95233221854e-18	3.95233221854e-18	1.50891814301e-17
3320.01233329	3.95224270865e-18	3.95224270865e-18	1.58630988191e-17
3320.21036752	3.9521532543e-18	3.9521532543e-18	1.59319335993e-17
3320.40840175	3.95206385544e-18	3.95206385544e-18	1.5924264722e-17
3320.60643598	1.63370874112e-18	1.63370874112e-18	1.60553724552e-17
3320.80447021	3.951885224e-18	3.951885224e-18	1.54347106654e-17
3321.00250444	1.63363494237e-18	1.63363494237e-18	1.46570901948e-17
3321.20053867	1.46305206281e-18	1.46305206281e-18	1.51151658566e-17
3321.3985729	5.02713169697e-19	5.02713169697e-19	1.6475877742e-17
3321.59660713	-3.05904282657e-21	-3.05904282657e-21	1.56085406801e-17
3321.79464136	-2.00421427711e-19	-2.00421427711e-19	1.64293225782e-17
3321.99267558	-2.00416915737e-19	-2.00416915737e-19	1.49712373549e-17
3322.19070981	-2.00412406558e-19	-2.00412406558e-19	1.47254842976e-17
3322.38874404	-2.00407900171e-19	-2.00407900171e-19	1.50476572961e-17
3322.58677827	-2.00403396575e-19	-2.00403396575e-19	1.39066763597e-17
3322.78580267	-2.00398873269e-19	-2.00398873269e-19	1.47534362957e-17
3322.9838369	-3.91701327397e-19	-3.91701327397e-19	1.51391321984e-17
3323.18187113	-1.43317025864e-18	-1.43317025864e-18	1.62559622666e-17
3323.37990536	-1.43788752725e-18	-1.43788752725e-18	1.58708098381e-17
3323.57793959	-1.43785531117e-18	-1.43785531117e-18	1.51860831696e-17
3323.77597382	-1.437823115e-18	-1.437823115e-18	1.49182979141e-17
3323.97400805	-1.43304185962e-18	-1.43304185962e-18	1.49058559967e-17
3324.17204228	-1.43300980948e-18	-1.43300980948e-18	1.50765523762e-17
3324.37007651	-1.43297777915e-18	-1.43297777915e-18	1.44266568226e-17
3324.56811074	-1.4376945293e-18	-1.4376945293e-18	1.49946944263e-17
3324.76614497	-1.43766243253e-18	-1.43766243253e-18	1.61693020821e-17
3324.96417919	-1.43763035558e-18	-1.43763035558e-18	1.45040048319e-17
3325.16221342	-1.43284985562e-18	-1.43284985562e-18	1.36847524347e-17
3325.36024765	-3.91596246021e-19	-3.91596246021e-19	1.47960120433e-17
3325.55828188	-1.43278601232e-18	-1.43278601232e-18	1.47479825058e-17
3325.75631611	-1.43275412023e-18	-1.43275412023e-18	1.4929878147e-17
3325.95435035	-1.43272224782e-18	-1.43272224782e-18	1.45587941904e-17
3326.15238458	-1.43269039508e-18	-1.43269039508e-18	1.43148979475e-17
3326.35041881	-3.91552691563e-19	-3.91552691563e-19	1.45732560221e-17
3326.54845304	-1.43262674854e-18	-1.43262674854e-18	1.42180004673e-17
3326.74648727	-1.43259495472e-18	-1.43259495472e-18	1.38525357074e-17
3326.94452149	-1.43590050307e-18	-1.43590050307e-18	1.3949194402e-17
3327.14255572	-2.54271955981e-18	-2.54271955981e-18	1.4459200328e-17
3327.34058995	-2.54266323059e-18	-2.54266323059e-18	1.42267940041e-17
3327.53862418	-5.00722125528e-18	-5.00722125528e-18	1.38126059422e-17
3327.73665841	-2.54255067627e-18	-2.54255067627e-18	1.38840383771e-17
3327.93469264	-2.54249445111e-18	-2.54249445111e-18	1.4285241405e-17
3328.13272687	-2.97381062853e-18	-2.97381062853e-18	1.36339165205e-17
3328.3307611	-2.97374494468e-18	-2.97374494468e-18	1.4398968149e-17
3328.52879534	-2.97367930126e-18	-2.97367930126e-18	1.40869823496e-17
3328.72682957	-2.97361369825e-18	-2.97361369825e-18	1.44483953053e-17
3328.9248638	-2.97354813561e-18	-2.97354813561e-18	1.41514659762e-17
3329.12289802	-2.97348261329e-18	-2.97348261329e-18	1.40952069166e-17
3329.32093225	-2.97341713128e-18	-2.97341713128e-18	1.34685447789e-17
3329.51896648	-2.97335168954e-18	-2.97335168954e-18	1.25970609569e-17
3329.71700071	-5.00600626657e-18	-5.00600626657e-18	1.3148830857e-17
3329.91503494	-5.00589622027e-18	-5.00589622027e-18	1.40602740392e-17
3330.11405934	-5.00578569187e-18	-5.00578569187e-18	1.47602118241e-17
3330.31209357	-2.97308999824e-18	-2.97308999824e-18	1.49275836285e-17
3330.5101278	-2.97302475753e-18	-2.97302475753e-18	1.47676114491e-17
3330.70816203	-2.54171064291e-18	-2.54171064291e-18	1.44657710371e-17
3330.90619627	-2.97289439625e-18	-2.97289439625e-18	1.35897545784e-17
3331.1042305	-5.00523681259e-18	-5.00523681259e-18	1.35703785237e-17
3331.30226473	-5.00512723882e-18	-5.00512723882e-18	1.38318153147e-17
3331.50029896	-5.53814892287e-18	-5.53814892287e-18	1.31560689395e-17
3331.69833319	-5.00490829289e-18	-5.00490829289e-18	1.33910106077e-17
3331.89636742	-5.00479892063e-18	-5.00479892063e-18	1.38610726833e-17
3332.09440164	-5.00468961542e-18	-5.00468961542e-18	1.33721658019e-17
3332.29243587	-5.00458037722e-18	-5.00458037722e-18	1.32930635771e-17
3332.4904701	-5.00447120595e-18	-5.00447120595e-18	1.29113879364e-17
3332.68850434	-2.97230974645e-18	-2.97230974645e-18	1.42652668409e-17
3332.88653857	-2.97224498427e-18	-2.97224498427e-18	1.33868892677e-17
3333.0845728	-2.97218026176e-18	-2.97218026176e-18	1.368118723e-17
3333.28260703	-2.83683357153e-18	-2.83683357153e-18	1.35281041704e-17
3333.48064126	-2.8367718706e-18	-2.8367718706e-18	1.33954095057e-17
3333.67867549	-2.83671020743e-18	-2.83671020743e-18	1.3708828442e-17
3333.87670972	-2.83664858198e-18	-2.83664858198e-18	1.37590443924e-17
3334.07474396	-2.83658699422e-18	-2.83658699422e-18	1.46489041645e-17
3334.27277818	-2.97179275757e-18	-2.97179275757e-18	1.46464364419e-17
3334.47081241	-2.97172831171e-18	-2.97172831171e-18	1.4090367893e-17
3334.66884664	-2.83640245677e-18	-2.83640245677e-18	1.44967859681e-17
3334.86688087	-2.83634101945e-18	-2.83634101945e-18	1.46525429224e-17
3335.0649151	-2.83627961966e-18	-2.83627961966e-18	1.61848918783e-17
3335.26294934	-2.97147092179e-18	-2.97147092179e-18	1.57648282319e-17
3335.46098357	-5.48000034096e-18	-5.48000034096e-18	1.61391056493e-17
3335.6590178	-5.47988192192e-18	-5.47988192192e-18	1.57780657156e-17
3335.85705203	-5.47976357514e-18	-5.47976357514e-18	1.49148702382e-17
3336.05508626	-5.47964530056e-18	-5.47964530056e-18	1.60053300401e-17
3336.25312049	-5.47952709811e-18	-5.47952709811e-18	1.5517463145e-17
3336.45115471	-6.3809204624e-18	-6.3809204624e-18	1.51757882983e-17
3336.64918895	-6.38078298022e-18	-6.38078298022e-18	1.59746122153e-17
3336.84722318	-5.47917292293e-18	-5.47917292293e-18	1.47031999296e-17
3337.04525741	-2.97089408723e-18	-2.97089408723e-18	1.38335484851e-17
3337.24428181	-2.83560638464e-18	-2.83560638464e-18	1.42624230434e-17
3337.44231604	-2.18127739881e-18	-2.18127739881e-18	1.45655242159e-17
3337.64035027	-1.81346643763e-18	-1.81346643763e-18	1.49879758705e-17
3337.8383845	-1.81342750264e-18	-1.81342750264e-18	1.53016889669e-17
3338.03641874	-1.81338859134e-18	-1.81338859134e-18	1.53856510466e-17
3338.23445297	-1.81334970371e-18	-1.81334970371e-18	1.53269218073e-17
3338.4324872	-2.18104338688e-18	-2.18104338688e-18	1.52410195882e-17
3338.63052143	-2.83518049999e-18	-2.83518049999e-18	1.37611969249e-17
3338.82855566	-5.4779964155e-18	-5.4779964155e-18	1.41721281758e-17
3339.0265899	-5.47787921663e-18	-5.47787921663e-18	1.42512304453e-17
3339.22462412	-5.47776208895e-18	-5.47776208895e-18	1.38758124186e-17
3339.42265835	-5.4776450324e-18	-5.4776450324e-18	1.47117299068e-17
3339.62069258	-5.47752804689e-18	-5.47752804689e-18	1.55058742641e-17
3339.81872681	-4.0675470729e-18	-4.0675470729e-18	1.55620363411e-17
3340.01676105	-4.06746030439e-18	-4.06746030439e-18	1.47891124755e-17
3340.21479528	-5.47717751609e-18	-5.47717751609e-18	1.39760688066e-17
3340.41282951	-6.84510689798e-18	-6.84510689798e-18	1.33548477484e-17
3340.61086374	-6.84496113497e-18	-6.84496113497e-18	1.4169162522e-17
3340.80889797	-6.84481546029e-18	-6.84481546029e-18	1.41299841141e-17
3341.00693221	-6.84466987385e-18	-6.84466987385e-18	1.33123254405e-17
3341.20496644	-8.15503860412e-18	-8.15503860412e-18	1.27362117795e-17
3341.40300066	-5.4764783644e-18	-5.4764783644e-18	1.28295911557e-17
3341.60103489	-4.06676804689e-18	-4.06676804689e-18	1.33994876668e-17
3341.79906913	-4.06668175031e-18	-4.06668175031e-18	1.42142774052e-17
3341.99710336	-4.06659550592e-18	-4.06659550592e-18	1.47179525722e-17
