#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3276.60620124	7.82975183354e-18	7.82975183354e-18	1.7926611808e-17
3276.80423546	7.82954967555e-18	7.82954967555e-18	1.78906405067e-17
3277.00226969	7.89956135965e-18	7.89956135965e-18	1.74970209291e-17
3277.20030391	7.93641040174e-18	7.93641040174e-18	1.76206381635e-17
3277.39833814	7.93620585671e-18	7.93620585671e-18	1.80460334862e-17
3277.59637237	7.89895058937e-18	7.89895058937e-18	1.87509789064e-17
3277.79440659	7.89874725291e-18	7.89874725291e-18	1.87253903191e-17
3277.99244082	7.89854404315e-18	7.89854404315e-18	1.86840859076e-17
3278.19047503	7.82813809112e-18	7.82813809112e-18	1.81268160205e-17
3278.38850926	7.41459667627e-18	7.41459667627e-18	1.90358768914e-17
3278.58654349	7.41440626394e-18	7.41440626394e-18	1.84045159614e-17
3278.78457771	7.41421597032e-18	7.41421597032e-18	1.76316246315e-17
3278.98261194	6.96420302573e-18	6.96420302573e-18	1.80024275533e-17
3279.18064616	6.96402450041e-18	6.96402450041e-18	1.72562519072e-17
3279.37868039	7.41364580106e-18	7.41364580106e-18	1.80799900848e-17
3279.57671462	7.41345598165e-18	7.41345598165e-18	1.8457192194e-17
3279.77474884	6.96348959221e-18	6.96348959221e-18	1.8489007586e-17
3279.97377324	7.41307575035e-18	7.41307575035e-18	1.84939294555e-17
3280.17180746	7.82613119999e-18	7.82613119999e-18	1.90845279669e-17
3280.36984169	7.41269694097e-18	7.41269694097e-18	1.76364910525e-17
3280.56787591	7.41250771354e-18	7.41250771354e-18	1.75319591401e-17
3280.76591014	7.4123186042e-18	7.4123186042e-18	1.74310967552e-17
3280.96394437	7.41212961289e-18	7.41212961289e-18	1.84309879459e-17
3281.16197858	7.41194073955e-18	7.41194073955e-18	1.810451768e-17
3281.36001281	7.41175198411e-18	7.41175198411e-18	1.82652682601e-17
3281.55804704	7.82473451023e-18	7.82473451023e-18	1.85694772302e-17
3281.75608126	7.41137482671e-18	7.41137482671e-18	1.75833194803e-17
3281.95411549	7.41118642461e-18	7.41118642461e-18	1.87074536292e-17
3282.15214971	7.41099814018e-18	7.41099814018e-18	1.88761583249e-17
3282.35018394	7.82393913887e-18	7.82393913887e-18	1.84013358914e-17
3282.54821817	7.410621924e-18	7.410621924e-18	1.79784644029e-17
3282.74625239	7.14783328147e-18	7.14783328147e-18	1.77194316387e-17
3282.94428662	7.14765212253e-18	7.14765212253e-18	1.79357285088e-17
3283.14232085	7.14747107676e-18	7.14747107676e-18	1.7824426567e-17
3283.34035507	7.14729014412e-18	7.14729014412e-18	1.83089111661e-17
3283.53838929	5.7946320031e-18	5.7946320031e-18	1.9399063312e-17
3283.73642352	5.79448549237e-18	5.79448549237e-18	1.8429671763e-17
3283.93445774	5.79433907321e-18	5.79433907321e-18	1.81903013978e-17
3284.13249197	5.30897489372e-18	5.30897489372e-18	1.81264661016e-17
3284.3305262	5.30884090365e-18	5.30884090365e-18	1.81343511955e-17
3284.52856042	5.30870699735e-18	5.30870699735e-18	1.97722121307e-17
3284.72659465	4.69058032457e-18	4.69058032457e-18	1.8287901788e-17
3284.92462888	1.83965827838e-18	1.83965827838e-18	1.78464260289e-17
3285.12365327	1.83961172814e-18	1.83961172814e-18	1.88408016737e-17
3285.3216875	1.71756938123e-18	1.71756938123e-18	1.82502707652e-17
3285.51972172	1.71752618848e-18	1.71752618848e-18	1.88419323968e-17
3285.71775595	1.71748302274e-18	1.71748302274e-18	1.7346353345e-17
3285.91579018	1.71743988399e-18	1.71743988399e-18	1.77731252918e-17
3286.1138244	1.37765502236e-18	1.37765502236e-18	1.82686588673e-17
3286.31185863	-5.55115997717e-20	-5.55115997717e-20	1.76729107666e-17
3286.50989285	-1.14703310186e-19	-1.14703310186e-19	1.83492137711e-17
3286.70792707	-1.69572829193e-18	-1.69572829193e-18	1.82591453136e-17
3286.9059613	-1.14697563707e-19	-1.14697563707e-19	1.72678635174e-17
3287.10399553	-1.14694693164e-19	-1.14694693164e-19	1.74609454865e-17
3287.30202975	-1.69560097781e-18	-1.69560097781e-18	1.83208687342e-17
3287.50006398	-1.69555859286e-18	-1.69555859286e-18	1.76722691652e-17
3287.69809821	-1.14686092306e-19	-1.14686092306e-19	1.74008088739e-17
3287.89613243	-1.14683228941e-19	-1.14683228941e-19	1.85796985942e-17
3288.09416666	-1.14680367367e-19	-1.14680367367e-19	1.81630958326e-17
3288.29220089	-1.14677507585e-19	-1.14677507585e-19	1.77951135116e-17
3288.49023511	-5.54963377934e-20	-5.54963377934e-20	1.71072769967e-17
3288.68826933	-5.54949555449e-20	-5.54949555449e-20	1.72750621053e-17
3288.88630356	-1.14668938972e-19	-1.14668938972e-19	1.7501188223e-17
3289.08433779	-1.74890472073e-18	-1.74890472073e-18	1.71285506857e-17
3289.28237201	-2.09842637741e-18	-2.09842637741e-18	1.73936131758e-17
3289.48040624	-2.60157994433e-18	-2.60157994433e-18	1.73676826902e-17
3289.67844047	-2.60151534124e-18	-2.60151534124e-18	1.74110619207e-17
3289.87647469	-2.6014507786e-18	-2.6014507786e-18	1.7237900978e-17
3290.07450892	-2.60138625638e-18	-2.60138625638e-18	1.78657187117e-17
3290.27254315	-2.60132177456e-18	-2.60132177456e-18	1.76478707567e-17
3290.47156754	-2.601257011e-18	-2.601257011e-18	1.70405932554e-17
3290.66960177	-2.60119261011e-18	-2.60119261011e-18	1.73585879278e-17
3290.867636	-2.09800991083e-18	-2.09800991083e-18	1.69835607581e-17
3291.06567022	-2.09795803159e-18	-2.09795803159e-18	1.71325840961e-17
3291.26370445	-2.09790618484e-18	-2.09790618484e-18	1.69037792952e-17
3291.46173868	-1.74838451979e-18	-1.74838451979e-18	1.68873864052e-17
3291.65977291	-2.09780258871e-18	-2.09780258871e-18	1.73113826069e-17
3291.85780712	-2.60080705072e-18	-2.60080705072e-18	1.78035220082e-17
3292.05584135	-2.0976991223e-18	-2.0976991223e-18	1.78181277183e-17
3292.25387558	-2.09764743769e-18	-2.09764743769e-18	1.71605063438e-17
3292.45190981	-2.60061481381e-18	-2.60061481381e-18	1.61830403408e-17
3292.64994403	-2.09754416556e-18	-2.09754416556e-18	1.68998320195e-17
3292.84797826	-1.74808299624e-18	-1.74808299624e-18	1.65947106185e-17
3293.04601249	-2.09744102275e-18	-2.09744102275e-18	1.76067205901e-17
3293.24404671	-2.60035905933e-18	-2.60035905933e-18	1.66559829699e-17
3293.44208094	-2.6002952208e-18	-2.6002952208e-18	1.74691044771e-17
3293.64011517	-2.60023142225e-18	-2.60023142225e-18	1.73937254665e-17
3293.8381494	-2.60016766367e-18	-2.60016766367e-18	1.74794219363e-17
3294.03618361	-3.76930388927e-18	-3.76930388927e-18	1.67300390565e-17
3294.23421784	-3.76921157585e-18	-3.76921157585e-18	1.65470991883e-17
3294.43225207	-3.76911932025e-18	-3.76911932025e-18	1.73012017897e-17
3294.6302863	-3.76902712245e-18	-3.76902712245e-18	1.76593260758e-17
3294.82832053	-2.59984946934e-18	-2.59984946934e-18	1.74555596055e-17
3295.02635475	-2.59978595002e-18	-2.59978595002e-18	1.72935026312e-17
3295.22438898	-2.59972247049e-18	-2.59972247049e-18	1.72144692718e-17
3295.42242321	-2.09682487291e-18	-2.09682487291e-18	1.71396659031e-17
3295.6214476	-2.0275279543e-18	-2.0275279543e-18	1.71205202573e-17
3295.81948183	-2.02747853723e-18	-2.02747853723e-18	1.66838473571e-17
3296.01751606	-2.02742915111e-18	-2.02742915111e-18	1.68838833299e-17
3296.21555029	-2.02737979592e-18	-2.02737979592e-18	1.7475292404e-17
3296.41358451	-2.02733047166e-18	-2.02733047166e-18	1.68356018711e-17
3296.61161874	-2.00136509367e-18	-2.00136509367e-18	1.63185798204e-17
3296.80965297	-6.68088553916e-19	-6.68088553916e-19	1.65477970947e-17
3297.00768719	-2.00126785866e-18	-2.00126785866e-18	1.68111612963e-17
3297.20572141	-2.02713348338e-18	-2.02713348338e-18	1.63586532138e-17
3297.40375564	-2.00117074543e-18	-2.00117074543e-18	1.62466381823e-17
3297.60178987	-2.00112223444e-18	-2.00112223444e-18	1.65537917642e-17
3297.7998241	-2.00107375383e-18	-2.00107375383e-18	1.67942738398e-17
3297.99785833	-1.32157906471e-18	-1.32157906471e-18	1.59901340138e-17
3298.19589255	-2.0009768837e-18	-2.0009768837e-18	1.6091026334e-17
3298.39392678	-1.32151512681e-18	-1.32151512681e-18	1.65933875259e-17
3298.59196101	-1.32148318789e-18	-1.32148318789e-18	1.64896510468e-17
3298.78999524	-2.00083180592e-18	-2.00083180592e-18	1.59630175331e-17
3298.98802947	-2.00078350722e-18	-2.00078350722e-18	1.66644481659e-17
3299.18606369	-1.32138749112e-18	-1.32138749112e-18	1.68303133523e-17
3299.38409791	-6.67878424596e-19	-6.67878424596e-19	1.60340968392e-17
3299.58213214	-6.67862331581e-19	-6.67862331581e-19	1.6481527903e-17
3299.78016637	-1.32129197404e-18	-1.32129197404e-18	1.60542929302e-17
3299.9782006	-1.32126017489e-18	-1.32126017489e-18	1.64653137585e-17
3300.17623482	-1.32122839565e-18	-1.32122839565e-18	1.63710827563e-17
3300.37426905	-1.32119663631e-18	-1.32119663631e-18	1.61219646011e-17
3300.57230328	-2.00039820502e-18	-2.00039820502e-18	1.6502949497e-17
3300.77033751	-2.02625312014e-18	-2.02625312014e-18	1.66265185083e-17
3300.9693619	-2.02620425852e-18	-2.02620425852e-18	1.62032006054e-17
3301.16739613	-2.02615567051e-18	-2.02615567051e-18	1.60295599076e-17
3301.36543036	-2.08603562696e-18	-2.08603562696e-18	1.51548800646e-17
3301.56346459	-2.69583588353e-18	-2.69583588353e-18	1.63337457038e-17
3301.76149882	-2.08593573318e-18	-2.08593573318e-18	1.64215117932e-17
3301.95953305	-2.02596162249e-18	-2.02596162249e-18	1.59078977257e-17
3302.15756727	-2.02591318639e-18	-2.02591318639e-18	1.5528558545e-17
3302.35560149	-2.02586478062e-18	-2.02586478062e-18	1.58974842646e-17
3302.55363572	-2.02581640514e-18	-2.02581640514e-18	1.55691580474e-17
3302.75166995	-2.02576805994e-18	-2.02576805994e-18	1.71089307778e-17
3302.94970418	-2.025719745e-18	-2.025719745e-18	1.56060424598e-17
3303.14773841	-1.99977595377e-18	-1.99977595377e-18	1.57810986687e-17
3303.34577263	-1.6538075921e-18	-1.6538075921e-18	1.5924207406e-17
3303.54380686	-1.99968070837e-18	-1.99968070837e-18	1.56675504138e-17
3303.74184109	-1.99963313036e-18	-1.99963313036e-18	1.52359651747e-17
3303.93987532	-1.99958558213e-18	-1.99958558213e-18	1.52071027399e-17
3304.13790955	-1.99953806365e-18	-1.99953806365e-18	1.5812146152e-17
3304.33594378	-1.65361097624e-18	-1.65361097624e-18	1.54716837231e-17
3304.53397799	-1.32053410732e-18	-1.32053410732e-18	1.47130459374e-17
3304.73201222	-5.23621152927e-19	-5.23621152927e-19	1.51586804982e-17
3304.93004645	-5.23608739441e-19	-5.23608739441e-19	1.51595300814e-17
3305.12808068	-5.2359633372e-19	-5.2359633372e-19	1.74242021608e-17
3305.32611491	-5.23583935759e-19	-5.23583935759e-19	1.57389498499e-17
3305.52414914	-5.23571545552e-19	-5.23571545552e-19	1.52240386029e-17
3305.72218337	-1.32034645247e-18	-1.32034645247e-18	1.48384689956e-17
3305.9202176	-1.32031524509e-18	-1.32031524509e-18	1.61957395307e-17
3306.11924199	-1.32028390134e-18	-1.32028390134e-18	1.52983311565e-17
3306.31727622	-5.2352200039e-19	-5.2352200039e-19	1.48192101044e-17
3306.51531045	-3.47724324539e-19	-3.47724324539e-19	1.46905802027e-17
3306.71334468	-3.47716125602e-19	-3.47716125602e-19	1.505173537e-17
3306.91137891	-3.4770793179e-19	-3.4770793179e-19	1.51798592313e-17
3307.10941313	1.07359519238e-18	1.07359519238e-18	1.53373010129e-17
3307.30744736	3.82539239175e-18	3.82539239175e-18	1.54541586401e-17
3307.50548158	3.9480370851e-18	3.9480370851e-18	1.47027256766e-17
3307.70351581	3.94794427461e-18	3.94794427461e-18	1.51403310672e-17
3307.90155004	3.82512261598e-18	3.82512261598e-18	1.46407676129e-17
3308.09958427	1.07346900783e-18	1.07346900783e-18	1.48969823917e-17
3308.2976185	1.07344381822e-18	1.07344381822e-18	1.54562710485e-17
3308.49565273	1.07341864434e-18	1.07341864434e-18	1.41143375001e-17
3308.69368696	6.39228327635e-20	6.39228327635e-20	1.44685287775e-17
3308.89172118	1.07336834376e-18	1.07336834376e-18	1.36346561331e-17
3309.08975541	3.82458457968e-18	3.82458457968e-18	1.42995997554e-17
3309.28778964	3.82449510292e-18	3.82449510292e-18	1.48452326201e-17
3309.48582387	3.82440568204e-18	3.82440568204e-18	1.52709333095e-17
3309.68385809	3.94701935308e-18	3.94701935308e-18	1.54857975922e-17
3309.88189232	3.94692717836e-18	3.94692717836e-18	1.4771180796e-17
3310.07992655	3.8241377543e-18	3.8241377543e-18	1.47408509764e-17
3310.27796078	3.82404855655e-18	3.82404855655e-18	1.44021374268e-17
3310.47599501	6.3909390816e-20	6.3909390816e-20	1.40994997597e-17
3310.67402924	3.82387032805e-18	3.82387032805e-18	1.38690041331e-17
3310.87206347	3.82378129723e-18	3.82378129723e-18	1.43201887886e-17
3311.07009769	6.39049269298e-20	6.39049269298e-20	1.42908916537e-17
3311.26813192	6.39034408245e-20	6.39034408245e-20	1.41954275518e-17
3311.46715632	3.82351409378e-18	3.82351409378e-18	1.42967935744e-17
3311.66519055	3.9460997326e-18	3.9460997326e-18	1.46456801718e-17
3311.86322478	3.94600813181e-18	3.94600813181e-18	1.48471886271e-17
3312.06125901	3.82324783432e-18	3.82324783432e-18	1.41795613596e-17
3312.25929324	3.82315919186e-18	3.82315919186e-18	1.42067814143e-17
3312.45732747	3.94573367212e-18	3.94573367212e-18	1.43254310306e-17
3312.65536169	3.94564229963e-18	3.94564229963e-18	1.39573917013e-17
3312.85339592	3.94555098412e-18	3.94555098412e-18	1.38726429691e-17
3313.05143014	3.82280517441e-18	3.82280517441e-18	1.38887503006e-17
3313.24946437	3.94536852383e-18	3.94536852383e-18	1.38186747633e-17
3313.4474986	3.94527737897e-18	3.94527737897e-18	1.31054219779e-17
3313.64553283	3.94518629092e-18	3.94518629092e-18	1.34300392931e-17
3313.84356706	3.94509525962e-18	3.94509525962e-18	1.44314255917e-17
3314.04160129	3.94500428504e-18	3.94500428504e-18	1.36761785485e-17
3314.23963552	4.13267245353e-18	4.13267245353e-18	1.58523795255e-17
3314.43766975	3.94482250588e-18	3.94482250588e-18	1.37268084496e-17
3314.63570398	3.82209978255e-18	3.82209978255e-18	1.36702549181e-17
3314.8337382	5.46182042463e-19	5.46182042463e-19	1.34165763192e-17
3315.03177243	6.38753728907e-20	6.38753728907e-20	1.35309225474e-17
3315.22980666	-2.58476369322e-21	-2.58476369322e-21	1.36207139651e-17
3315.42784089	6.3872438436e-20	6.3872438436e-20	1.33830945015e-17
3315.62587512	5.46131860055e-19	5.46131860055e-19	1.41048509602e-17
3315.82390935	5.46119333969e-19	5.46119333969e-19	1.29156143759e-17
3316.02194358	5.46106815679e-19	5.46106815679e-19	1.31570167205e-17
3316.21997781	5.46094305177e-19	5.46094305177e-19	1.4046888966e-17
3316.41801204	5.46081802459e-19	5.46081802459e-19	1.32882432503e-17
3316.61604627	6.38636569617e-20	6.38636569617e-20	1.29810187253e-17
3316.81507066	-2.5842895883e-21	-2.5842895883e-21	1.31350764323e-17
3317.01310489	-1.47688179918e-18	-1.47688179918e-18	1.25898045804e-17
3317.21113912	-1.86886547934e-18	-1.86886547934e-18	1.37557583833e-17
3317.40917335	-1.90763240139e-18	-1.90763240139e-18	1.33382520908e-17
3317.60720758	-2.2825216674e-18	-2.2825216674e-18	1.27964194189e-17
3317.8052418	-2.28246962839e-18	-2.28246962839e-18	1.37470726039e-17
3318.00327603	-1.90750192852e-18	-1.90750192852e-18	1.32335380526e-17
3318.20131026	-2.28236564736e-18	-2.28236564736e-18	1.38292310155e-17
3318.39934449	-2.56390255858e-18	-2.56390255858e-18	1.32856138432e-17
3318.59737872	-2.28226179549e-18	-2.28226179549e-18	1.36445674454e-17
3318.79541295	-1.86852494734e-18	-1.86852494734e-18	1.33603793519e-17
3318.99344718	-2.28215807258e-18	-2.28215807258e-18	1.35829863112e-17
3319.19148141	-2.56366951832e-18	-2.56366951832e-18	1.41092464162e-17
3319.38951564	-2.56361134866e-18	-2.56361134866e-18	1.37176753475e-17
3319.58754987	-2.28200272958e-18	-2.28200272958e-18	1.33343717439e-17
3319.7855841	-2.56349511762e-18	-2.56349511762e-18	1.3156953107e-17
3319.98361832	-2.75073488108e-18	-2.75073488108e-18	1.29354392858e-17
3320.18165255	-2.75067261604e-18	-2.75067261604e-18	1.29652257716e-17
3320.37968678	-2.75061038962e-18	-2.75061038962e-18	1.34402443347e-17
3320.57772101	-2.56326308794e-18	-2.56326308794e-18	1.34437738912e-17
3320.77575524	-2.56320517043e-18	-2.56320517043e-18	1.22222929669e-17
3320.97378947	-2.56314728883e-18	-2.56314728883e-18	1.2711025923e-17
3321.1718237	-2.56308944311e-18	-2.56308944311e-18	1.30674385162e-17
3321.36985793	-2.56303163325e-18	-2.56303163325e-18	1.33029249449e-17
3321.56789216	-2.75023784055e-18	-2.75023784055e-18	1.27704753271e-17
3321.76592639	-2.75017588366e-18	-2.75017588366e-18	1.24557810936e-17
3321.96495079	-3.12860313065e-18	-3.12860313065e-18	1.23654447597e-17
3322.16298502	-2.75005177569e-18	-2.75005177569e-18	1.1831352394e-17
3322.36101925	-2.74998993404e-18	-2.74998993404e-18	1.22548268387e-17
3322.55905348	-2.74992813069e-18	-2.74992813069e-18	1.22587370502e-17
3322.75708771	-2.7498663656e-18	-2.7498663656e-18	1.27150459318e-17
3322.95512193	-2.74980463873e-18	-2.74980463873e-18	1.33511413833e-17
3323.15315616	-2.56251266588e-18	-2.56251266588e-18	1.23477844093e-17
3323.35119039	-2.56245521318e-18	-2.56245521318e-18	1.24885489065e-17
3323.54922462	-2.56239779601e-18	-2.56239779601e-18	1.32666536633e-17
3323.74725885	-2.56234041437e-18	-2.56234041437e-18	1.32334086275e-17
3323.94529309	-2.38915595413e-18	-2.38915595413e-18	1.28099814846e-17
3324.14332732	-2.38910251577e-18	-2.38910251577e-18	1.2599806862e-17
3324.34136155	-2.56216848222e-18	-2.56216848222e-18	1.35769606933e-17
3324.53939578	-2.74931219648e-18	-2.74931219648e-18	1.31956634987e-17
3324.73743001	-2.74925081232e-18	-2.74925081232e-18	1.16545930115e-17
3324.93546424	-2.56199686868e-18	-2.56199686868e-18	1.18635321278e-17
3325.13349846	-2.38883581895e-18	-2.38883581895e-18	1.23578262764e-17
3325.33153269	1.39677716893e-18	1.39677716893e-18	1.27579192182e-17
3325.52956692	1.39674605716e-18	1.39674605716e-18	1.29318245323e-17
3325.72760115	1.39671496459e-18	1.39671496459e-18	1.27463490924e-17
3325.92563538	1.39668389121e-18	1.39668389121e-18	1.19174210887e-17
3326.12366961	3.25310048266e-18	3.25310048266e-18	1.18920635204e-17
3326.32170384	3.25302819547e-18	3.25302819547e-18	1.21225147686e-17
3326.51973807	1.39659078607e-18	1.39659078607e-18	1.16976816889e-17
3326.7177723	1.3965597893e-18	1.3965597893e-18	1.22467479028e-17
3326.91580653	3.25281160131e-18	3.25281160131e-18	1.16011231595e-17
3327.11483093	3.37943964315e-18	3.37943964315e-18	1.25877263782e-17
3327.31286516	3.37936477173e-18	3.37936477173e-18	1.21809226041e-17
3327.51089939	3.37928994645e-18	3.37928994645e-18	1.28127124245e-17
3327.70893362	4.46404395323e-18	4.46404395323e-18	1.25993603432e-17
3327.90696786	4.50525551023e-18	4.50525551023e-18	1.2215552043e-17
3328.10500208	4.46384656469e-18	4.46384656469e-18	1.21978765578e-17
3328.30303631	4.46374796158e-18	4.46374796158e-18	1.23285580133e-17
3328.50107054	4.46364941916e-18	4.46364941916e-18	1.19704975362e-17
3328.69910477	4.4635509374e-18	4.4635509374e-18	1.2090658651e-17
3328.897139	3.37876745823e-18	3.37876745823e-18	1.19504473243e-17
3329.09517323	4.46335415562e-18	4.46335415562e-18	1.1547608043e-17
3329.29320746	4.50455975757e-18	4.50455975757e-18	1.12715373329e-17
3329.49124169	4.46315761584e-18	4.46315761584e-18	1.127758808e-17
3329.68927592	4.46305943657e-18	4.46305943657e-18	1.15965489825e-17
3329.88731015	4.46296131766e-18	4.46296131766e-18	1.16856800584e-17
3330.08534439	4.46286325903e-18	4.46286325903e-18	1.15119431076e-17
3330.28337861	4.46276526066e-18	4.46276526066e-18	1.18617483218e-17
3330.48141284	4.46266732248e-18	4.46266732248e-18	1.21042871461e-17
3330.67944707	4.46256944445e-18	4.46256944445e-18	1.20488711831e-17
3330.8774813	3.37802493923e-18	3.37802493923e-18	1.1685066829e-17
3331.07551553	3.37795093796e-18	3.37795093796e-18	1.21734549776e-17
3331.27354976	3.37787698209e-18	3.37787698209e-18	1.19185541635e-17
3331.47158399	3.37780307161e-18	3.37780307161e-18	1.06864426863e-17
3331.66961823	3.37772920646e-18	3.37772920646e-18	1.15157787522e-17
3331.86765246	4.46198343647e-18	4.46198343647e-18	1.15753829283e-17
3332.06568669	4.50317720298e-18	4.50317720298e-18	1.23514544971e-17
3332.26372092	4.46178857935e-18	4.46178857935e-18	1.13413960248e-17
3332.46274532	4.46169075381e-18	4.46169075381e-18	1.15546322678e-17
3332.66077955	4.46159347474e-18	4.46159347474e-18	1.18033081106e-17
3332.85881378	3.37728659764e-18	3.37728659764e-18	1.16426769881e-17
3333.05684801	3.25059601622e-18	3.25059601622e-18	1.16370507107e-17
3333.25488223	2.76326085202e-18	2.76326085202e-18	1.16148106301e-17
3333.45291646	2.7225446143e-18	2.7225446143e-18	1.18118356994e-17
3333.6509507	2.7224854292e-18	2.7224854292e-18	1.21582831728e-17
3333.84898493	2.72242628031e-18	2.72242628031e-18	1.15639344892e-17
3334.04701916	1.95663274583e-18	1.95663274583e-18	1.19626163512e-17
3334.24505339	1.95659028604e-18	1.95659028604e-18	1.1894675696e-17
3334.44308762	2.7222490506e-18	2.7222490506e-18	1.1528680016e-17
3334.64112185	2.76284088344e-18	2.76284088344e-18	1.18123721895e-17
3334.83915608	2.76278103455e-18	2.76278103455e-18	1.13495607152e-17
3335.03719032	2.72207214563e-18	2.72207214563e-18	1.20211841993e-17
3335.23522454	2.72201324933e-18	2.72201324933e-18	1.22124693752e-17
3335.43325877	1.95633607161e-18	1.95633607161e-18	1.27035472914e-17
3335.631293	9.821009779e-19	9.821009779e-19	1.23319609644e-17
3335.82932723	9.5596966198e-19	9.5596966198e-19	1.21881185657e-17
3336.02736146	9.55949026741e-19	9.55949026741e-19	1.15839692789e-17
3336.2253957	6.18306238811e-19	6.18306238811e-19	1.19414792432e-17
3336.42342993	9.55907794008e-19	9.55907794008e-19	1.17324002039e-17
3336.62146416	9.81995048275e-19	9.81995048275e-19	1.1847817682e-17
3336.81949839	1.95604066267e-18	1.95604066267e-18	1.19466760556e-17
3337.01753262	9.81952766773e-19	9.81952766773e-19	1.19094846829e-17
3337.21556685	9.81931645336e-19	9.81931645336e-19	1.13085262559e-17
3337.41360108	9.8191053676e-19	9.8191053676e-19	1.14735768158e-17
3337.61262549	1.95587221263e-18	1.95587221263e-18	1.1897275341e-17
3337.81065972	9.81868252765e-19	9.81868252765e-19	1.15284269079e-17
3338.00869395	9.5574326222e-19	9.5574326222e-19	1.18731931655e-17
3338.20672817	9.55722764879e-19	9.55722764879e-19	1.16732808678e-17
3338.4047624	9.81805081216e-19	9.81805081216e-19	1.14303021045e-17
3338.60279663	9.55681807577e-19	9.55681807577e-19	1.19921083928e-17
3338.80083087	9.55661347593e-19	9.55661347593e-19	1.18010371591e-17
3338.9988651	2.77765636326e-19	2.77765636326e-19	1.08758827305e-17
3339.19689933	2.77759696671e-19	2.77759696671e-19	1.12749600627e-17
3339.39493356	2.77753760623e-19	2.77753760623e-19	1.21712555735e-17
3339.59296779	2.77747828178e-19	2.77747828178e-19	1.22012038153e-17
3339.79100203	2.77741899333e-19	2.77741899333e-19	1.1539709183e-17
3339.98903626	9.55538848357e-19	9.55538848357e-19	1.15032386585e-17
3340.18707049	2.29368824127e-18	2.29368824127e-18	1.1539833053e-17
3340.38510471	2.29363936578e-18	2.29363936578e-18	1.1086586913e-17
3340.58313894	2.29359051992e-18	2.29359051992e-18	1.0678638347e-17
3340.78117318	9.55457429633e-19	9.55457429633e-19	1.07664891907e-17
3340.97920741	9.5543710578e-19	9.5543710578e-19	1.11551067762e-17
3341.17724164	9.55416794236e-19	9.55416794236e-19	1.10162061579e-17
3341.37527587	2.2933954322e-18	2.2933954322e-18	1.14860610506e-17
3341.57331011	2.29334673406e-18	2.29334673406e-18	1.11465729853e-17
3341.77134434	2.2932980654e-18	2.2932980654e-18	1.1362565013e-17
