#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3294.76692992	2.44987526474e-18	2.44987526474e-18	1.58541217738e-17
3294.96496414	2.86860695686e-18	2.86860695686e-18	1.66135239186e-17
3295.16299837	3.19034945846e-18	3.19034945846e-18	1.54678471444e-17
3295.3610326	2.86846688781e-18	2.86846688781e-18	1.48580230348e-17
3295.55906683	2.86839691908e-18	2.86839691908e-18	1.50289506869e-17
3295.75710105	2.86832699418e-18	2.86832699418e-18	1.5059926499e-17
3295.95513527	2.86825711309e-18	2.86825711309e-18	1.55246350163e-17
3296.1531695	2.44945698708e-18	2.44945698708e-18	1.57002235617e-17
3296.35120373	1.98134238234e-18	1.98134238234e-18	1.58897354602e-17
3296.54923796	1.98129419801e-18	1.98129419801e-18	1.5597586395e-17
3296.74727218	1.98124604386e-18	1.98124604386e-18	1.55617747862e-17
3296.94530641	2.44921879374e-18	2.44921879374e-18	1.40185987223e-17
3297.14334064	2.86783874484e-18	2.86783874484e-18	1.4827602406e-17
3297.34137487	2.44909992076e-18	2.44909992076e-18	1.38033956605e-17
3297.5394091	1.9810537287e-18	1.9810537287e-18	1.38900174516e-17
3297.73744332	1.98100572518e-18	1.98100572518e-18	1.52114031273e-17
3297.93547754	1.98095775173e-18	1.98095775173e-18	1.60593570634e-17
3298.13351177	6.48712388476e-19	6.48712388476e-19	1.58772130021e-17
3298.331546	1.98086189495e-18	1.98086189495e-18	1.57373271382e-17
3298.52958022	1.98081401159e-18	1.98081401159e-18	1.52191866893e-17
3298.72761445	6.48665345647e-19	6.48665345647e-19	1.49523427847e-17
3298.92564868	-3.28293153077e-18	-3.28293153077e-18	1.49614854003e-17
3299.12368291	6.48634032847e-19	6.48634032847e-19	1.51302279238e-17
3299.32171714	-4.5603019446e-19	-4.5603019446e-19	1.49632432125e-17
3299.51975136	-4.56019203997e-19	-4.56019203997e-19	1.47887011924e-17
3299.71778559	-4.56008220417e-19	-4.56008220417e-19	1.52418273586e-17
3299.91680999	-4.55997188849e-19	-4.55997188849e-19	1.43401177432e-17
3300.11484422	-3.28245658958e-18	-3.28245658958e-18	1.42007679585e-17
3300.31287844	-3.28237767202e-18	-3.28237767202e-18	1.42066660354e-17
3300.51091267	-4.55964300074e-19	-4.55964300074e-19	1.51010092552e-17
3300.7089469	-4.55953350876e-19	-4.55953350876e-19	1.45311503158e-17
3300.90698112	-8.21543645246e-19	-8.21543645246e-19	1.38102474355e-17
3301.10501535	-8.21523941041e-19	-8.21523941041e-19	1.43017115149e-17
3301.30304958	-3.28198382484e-18	-3.28198382484e-18	1.52483468192e-17
3301.5010838	-3.28190520331e-18	-3.28190520331e-18	1.47717307588e-17
3301.69911803	-3.86238123631e-18	-3.86238123631e-18	1.44340321635e-17
3301.89715226	-4.54708322192e-18	-4.54708322192e-18	1.50344342034e-17
3302.09518649	-4.54697449096e-18	-4.54697449096e-18	1.47242443612e-17
3302.29322072	-4.54686582805e-18	-4.54686582805e-18	1.40994642294e-17
3302.49125494	-3.86201192788e-18	-3.86201192788e-18	1.41515508505e-17
3302.68928917	-3.86191974521e-18	-3.86191974521e-18	1.48829569858e-17
3302.8873234	-4.5465402473e-18	-4.5465402473e-18	1.48635613827e-17
3303.08535762	-4.5464318562e-18	-4.5464318562e-18	1.38464367104e-17
3303.28339185	-4.54632353295e-18	-4.54632353295e-18	1.44698347985e-17
3303.48142608	-3.86155159115e-18	-3.86155159115e-18	1.36453371074e-17
3303.67946031	-3.28104360794e-18	-3.28104360794e-18	1.44649043767e-17
3303.87749453	-3.00157809643e-18	-3.00157809643e-18	1.42097125737e-17
3304.07552876	-2.84257495065e-18	-2.84257495065e-18	1.46147333893e-17
3304.27356299	-2.84250742708e-18	-2.84250742708e-18	1.31341396378e-17
3304.47159722	-2.84243994577e-18	-2.84243994577e-18	1.41336678371e-17
3304.66963145	-8.21171367088e-19	-8.21171367088e-19	1.38511585118e-17
3304.86766568	-2.84230510977e-18	-2.84230510977e-18	1.3089480378e-17
3305.0656999	-2.95885721077e-18	-2.95885721077e-18	1.30618135746e-17
3305.26373413	-3.00107962814e-18	-3.00107962814e-18	1.34694577542e-17
3305.46176835	-2.95871710559e-18	-2.95871710559e-18	1.35249246e-17
3305.65980258	-2.95864711871e-18	-2.95864711871e-18	1.33932176134e-17
3305.85882699	-2.84196842127e-18	-2.84196842127e-18	1.37481378984e-17
3306.05686122	-2.84190127711e-18	-2.84190127711e-18	1.41137643926e-17
3306.25489543	-8.21015841165e-19	-8.21015841165e-19	1.34446665761e-17
3306.45292966	-4.55638734271e-19	-4.55638734271e-19	1.26741389693e-17
3306.65096389	-8.20977105416e-19	-8.20977105416e-19	1.33907710416e-17
3306.84899812	-8.20957755704e-19	-8.20957755704e-19	1.34974425022e-17
3307.04703235	-8.20938418088e-19	-8.20938418088e-19	1.25519337001e-17
3307.24506658	-2.84149929286e-18	-2.84149929286e-18	1.36545764712e-17
3307.44310081	-8.20899779112e-19	-8.20899779112e-19	1.41030436016e-17
3307.64113504	-8.20880477734e-19	-8.20880477734e-19	1.40612093263e-17
3307.83916926	-2.40659998889e-18	-2.40659998889e-18	1.38974064273e-17
3308.03720349	-2.40654347184e-18	-2.40654347184e-18	1.36360119969e-17
3308.23523772	-8.20822645947e-19	-8.20822645947e-19	1.39674877527e-17
3308.43327194	-2.40643054366e-18	-2.40643054366e-18	1.40523660256e-17
3308.63130617	-2.40637413248e-18	-2.40637413248e-18	1.29598840035e-17
3308.8293404	-8.20764922494e-19	-8.20764922494e-19	1.30531511338e-17
3309.02737463	-4.5549956581e-19	-4.5549956581e-19	1.32716665507e-17
3309.22540886	-8.20726500264e-19	-8.20726500264e-19	1.34959290117e-17
3309.42344309	-8.20707307146e-19	-8.20707307146e-19	1.30172678273e-17
3309.62147731	-8.20688126015e-19	-8.20688126015e-19	1.3358434126e-17
3309.81951154	-8.2066895686e-19	-8.2066895686e-19	1.3088128144e-17
3310.01754577	-8.20649799674e-19	-8.20649799674e-19	1.24949565335e-17
3310.21558	3.28695135734e-18	3.28695135734e-18	1.29851298048e-17
3310.41361423	3.28687472099e-18	3.28687472099e-18	1.36169210961e-17
3310.61164845	2.94139578805e-19	2.94139578805e-19	1.36362375191e-17
3310.80968268	3.28672159177e-18	3.28672159177e-18	1.40746974238e-17
3311.00771691	3.51946233898e-18	3.51946233898e-18	1.26867650541e-17
3311.20575114	3.5193804786e-18	3.5193804786e-18	1.33216990633e-17
3311.40378537	3.51929866929e-18	3.51929866929e-18	1.36714329799e-17
3311.60280976	3.51921650237e-18	3.51921650237e-18	1.28523544335e-17
3311.80084399	3.51913479536e-18	3.51913479536e-18	1.2344577344e-17
3311.99887822	3.51905313932e-18	3.51905313932e-18	1.32968487928e-17
3312.19691245	3.51897153421e-18	3.51897153421e-18	1.28216897357e-17
3312.39494668	3.28611060216e-18	3.28611060216e-18	1.38729865469e-17
3312.59298091	2.33654030259e-18	2.33654030259e-18	1.30756751382e-17
3312.79101514	3.28595842601e-18	3.28595842601e-18	1.27380906601e-17
3312.98904937	3.51864562233e-18	3.51864562233e-18	1.38612637632e-17
3313.1870836	3.51856427131e-18	3.51856427131e-18	1.35713450254e-17
3313.38511783	3.28573051737e-18	3.28573051737e-18	1.25993455603e-17
3313.58315205	3.2856546425e-18	3.2856546425e-18	1.234230132e-17
3313.78118628	3.51832052234e-18	3.51832052234e-18	1.24950578784e-17
3313.97922051	3.51823937392e-18	3.51823937392e-18	1.21933626501e-17
3314.17725474	3.28542730144e-18	3.28542730144e-18	1.22953841433e-17
3314.37528896	3.2853516155e-18	3.2853516155e-18	1.24846296046e-17
3314.57332319	3.28527597669e-18	3.28527597669e-18	1.27136940753e-17
3314.77135742	3.28520038499e-18	3.28520038499e-18	1.29947489037e-17
3314.96939165	3.51783438943e-18	3.51783438943e-18	1.24666210737e-17
3315.16742588	3.51775354379e-18	3.51775354379e-18	1.26642364458e-17
3315.36546011	4.12351026857e-18	4.12351026857e-18	1.35477812291e-17
3315.56349434	4.1234156171e-18	4.1234156171e-18	1.22266919174e-17
3315.76152856	4.12332102454e-18	4.12332102454e-18	1.25472075953e-17
3315.95956279	4.12322649084e-18	4.12322649084e-18	1.26674501479e-17
3316.15759702	4.71661933235e-18	4.71661933235e-18	1.33440927264e-17
3316.35563125	5.22775709712e-18	5.22775709712e-18	1.18166762418e-17
3316.55366548	4.71640338667e-18	4.71640338667e-18	1.18549513059e-17
3316.75169971	4.71629551456e-18	4.71629551456e-18	1.16500835082e-17
3316.94973394	4.71618770954e-18	4.71618770954e-18	1.14516350337e-17
3317.14776817	4.12266052237e-18	4.12266052237e-18	1.14563607031e-17
3317.3458024	4.1225663995e-18	4.1225663995e-18	1.15373547757e-17
3317.5448268	4.04502712459e-18	4.04502712459e-18	1.18872853404e-17
3317.74286103	4.04493488497e-18	4.04493488497e-18	1.2483617139e-17
3317.94089526	4.04484270268e-18	4.04484270268e-18	1.32018603702e-17
3318.13892949	3.28392212542e-18	3.28392212542e-18	1.31808081197e-17
3318.33696372	3.10649710739e-18	3.10649710739e-18	1.32026950081e-17
3318.53499795	3.28377267269e-18	3.28377267269e-18	1.34845005919e-17
3318.73303217	4.04447454588e-18	4.04447454588e-18	1.34608438049e-17
3318.9310664	3.28362340557e-18	3.28362340557e-18	1.25433957813e-17
3319.12910063	3.10621469596e-18	3.10621469596e-18	1.12500273169e-17
3319.32713486	3.10614420266e-18	3.10614420266e-18	1.26951147432e-17
3319.52516909	3.10607375312e-18	3.10607375312e-18	1.24398575967e-17
3319.72320332	3.10600334731e-18	3.10600334731e-18	1.30937790637e-17
3319.92123755	2.33456113115e-18	2.33456113115e-18	1.28051390629e-17
3320.11927178	3.10586266672e-18	3.10586266672e-18	1.2530938323e-17
3320.31730601	2.33445545479e-18	2.33445545479e-18	1.33792493216e-17
3320.51534024	1.83302655866e-18	1.83302655866e-18	1.36435423623e-17
3320.71337447	2.33434990948e-18	2.33434990948e-18	1.28659179706e-17
3320.91140869	2.33429718591e-18	2.33429718591e-18	1.22199058678e-17
3321.10944292	1.83290235936e-18	1.83290235936e-18	1.24265242308e-17
