#CCM89; A_v = 0.329, R_v = 1
4000.43	35.31650510856954
4001.2	33.58407160309905
4001.98	44.2092587349979
4002.75	24.214367387457084
4003.53	23.698404503344157
4004.3	33.418377712847985
4005.08	30.829863283472584
4005.85	32.572265604881636
4006.63	29.501330567755016
4007.4	43.937243085313206
4008.17	27.160906701216337
4008.95	30.413587868079418
4009.72	43.14892328248495
4010.5	22.172313664220688
4011.27	30.34456005075257
4012.05	38.282040588117646
4012.82	35.430456491432494
4013.6	31.941061754831058
4014.37	44.82624673521611
4015.15	38.908757063084444
4015.92	27.638735254982805
4016.7	30.266501727013893
4017.47	31.135620408456003
4018.24	30.71322184576762
4019.02	34.2891857605003
4019.79	37.833533484090296
4020.57	45.45282251927007
4021.34	43.598490536099156
4022.12	38.58712214426181
4022.89	43.09429895422793
4023.67	35.813309868595454
4024.44	32.46748469132231
4025.22	42.773612130274756
4025.99	40.12739137170474
4026.77	34.96306709355468
4027.54	33.34378603419942
4028.32	41.781495609217394
4029.09	41.094497410110016
4029.86	37.718940368510886
4030.64	39.84508615147187
4031.41	41.00752740642557
4032.19	36.886878837740824
4032.96	35.59456482220272
4033.74	36.135599898249424
4034.51	25.087965792954737
4035.29	28.54994978029053
4036.06	41.56361125310154
4036.84	33.453359907176036
4037.61	29.72372679891842
4038.39	41.97340594412246
4039.16	47.482424969790586
4039.94	35.275285287400024
4040.71	31.422441032691555
4041.48	37.25699622478389
4042.26	38.30967693544811
4043.03	31.53945487358659
4043.81	30.947269102587963
4044.58	40.07010872810759
4045.36	32.478814573509226
4046.13	32.21256864287641
4046.91	37.15952419572218
4047.68	32.145590294480016
4048.46	26.62045762749145
4049.23	37.56984132876057
4050.01	35.05421139707336
4050.78	32.3063565576628
4051.56	28.767964026848254
4052.33	47.42087959791265
4053.1	30.57777826097023
4053.88	28.869890439048252
4054.65	33.875347125896006
4055.43	39.06602805531192
4056.2	42.92284382920753
4056.98	38.14551753397985
4057.75	41.195867437811984
4058.53	36.03196603990057
4059.3	34.061159662669404
4060.08	46.82658545266162
4060.85	34.78412458813727
4061.63	36.17577701171697
4062.4	37.50528214943662
4063.17	39.37674739182448
4063.95	33.20895946767581
4064.72	36.25755457078119
4065.5	47.54464697786475
4066.27	44.59871139717243
4067.05	34.74711838862839
4067.82	40.4732480752097
4068.6	43.90710300585286
4069.37	39.18205405242596
4070.15	25.185388295453546
4070.92	39.53196951377553
4071.7	36.634631168527235
4072.47	29.234249408243947
4073.25	41.085680547357526
4074.02	37.7247220686014
4074.79	32.53853459690665
4075.57	51.58105585806714
4076.34	50.98919660407996
4077.12	39.05873979764011
4077.89	26.38773835406583
4078.67	37.76892675100471
4079.44	49.0710463452434
4080.22	36.835181105593406
4080.99	37.033332676746525
4081.77	43.81803465823259
4082.54	39.68671096778424
4083.32	33.886407056452875
4084.09	42.833903617729945
4084.87	29.475930289057445
4085.64	33.02839504407693
4086.41	43.10201420868337
4087.19	36.1292714100271
4087.96	30.471067953433856
4088.74	41.34590326828751
4089.51	37.202222969403195
4090.29	31.88509216747944
4091.06	44.78083611930526
4091.84	51.54252966790972
4092.61	42.99764983688735
4093.39	37.11032551632099
4094.16	39.732574808177105
4094.94	47.52706656193751
4095.71	37.024352288321076
4096.49	32.76039329115472
4097.26	33.17462370612558
4098.03	26.642576853775008
4098.81	31.950022372898864
4099.58	41.8867318768516
4100.36	43.17970738871497
4101.13	37.28161297255853
4101.91	39.145653582065066
4102.68	34.69910573953563
4103.46	32.44392461356932
4104.23	33.397789581592264
4105.01	37.68326644058679
4105.78	32.868070015056944
4106.56	37.15290448467346
4107.33	35.19145782317729
4108.1	32.13549273453938
4108.88	37.49868059972201
4109.65	37.356951541353375
4110.43	37.81644486126925
4111.2	36.27192820709895
4111.98	39.73715144564334
4112.75	43.07855871282436
4113.53	42.53569218603434
4114.3	36.39903061861949
4115.08	38.21436461166712
4115.85	43.04937336007572
4116.63	41.0430530105953
4117.4	31.704159707620377
4118.18	39.18798719086874
4118.95	45.20738260716151
4119.72	37.872604973166204
4120.5	41.057426184144646
4121.27	39.72982408951467
4122.05	33.62903964133121
4122.82	28.868780122329586
4123.6	34.855269646900624
4124.37	33.26688140894803
4125.15	48.287717175013654
4125.92	43.40467734700575
4126.7	49.74203831093136
4127.47	37.226596473249884
4128.25	44.102013749929746
4129.02	51.08407401520374
4129.8	45.95654856322155
4130.57	43.46060941229848
4131.34	44.70315056323964
4132.12	42.56144619120291
4132.89	32.62218291824127
4133.67	37.09490972095267
4134.44	31.663466888799704
4135.22	40.28728905510043
4135.99	30.889562959902438
4136.77	43.78611539678802
4137.54	39.17066102125808
4138.32	36.323674417964334
4139.09	48.34056453184674
4139.87	42.11203003917929
4140.64	23.7437376443469
4141.42	36.08138593372118
4142.19	38.76745815924507
4142.96	32.111552734731426
4143.74	32.92317155777298
4144.51	42.15300269937975
4145.29	40.01442515370191
4146.06	33.22234325296106
4146.84	39.869688864271104
4147.61	40.757162025897635
4148.39	36.7460028551757
4149.16	29.772139552583447
4149.94	37.70725862891084
4150.71	39.76135397103483
4151.49	30.532369966963742
4152.26	38.09713230379608
4153.04	46.19780157404506
4153.81	35.48194284029207
4154.58	36.96758646032807
4155.36	47.55214772496246
4156.13	42.99138135976316
4156.91	41.10079462834879
4157.68	39.47134926079239
4158.46	39.330042516937716
4159.23	35.98313990281826
4160.01	27.851659421171423
4160.78	35.379154860337955
4161.56	29.886554796424853
4162.33	41.88989886395025
4163.11	36.87294506227641
4163.88	32.975981565970606
4164.65	32.4367659683053
