#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
6013.18904018	1.39634893255e-17	1.39555714086e-17	4.29541876305e-18
6013.38707477	1.3963346415e-17	1.39554285792e-17	4.25531023047e-18
6013.58510938	1.3963203513e-17	1.39552857582e-17	4.32085101126e-18
6013.78314397	1.31690735136e-17	1.31616117906e-17	4.32388946034e-18
6013.98117858	1.32121198122e-17	1.32046163378e-17	4.45793012646e-18
6014.17921318	1.39627748574e-17	1.39548573457e-17	4.47285056978e-18
6014.37724778	1.3962631989e-17	1.39547145583e-17	4.31863825932e-18
6014.57528239	1.3733393764e-17	1.37254678763e-17	4.47972269059e-18
6014.77331699	1.37332532563e-17	1.37253274497e-17	4.39431060473e-18
6014.9713516	1.37331127569e-17	1.37251870314e-17	4.39599298712e-18
6015.16938619	1.37329722658e-17	1.37250466213e-17	4.36185096285e-18
6015.3674208	1.37328317828e-17	1.37249062194e-17	4.38643097587e-18
6015.5654554	1.39617749551e-17	1.39538580104e-17	4.37682095088e-18
6015.76349	1.39616321455e-17	1.39537152817e-17	4.4193244163e-18
6015.9615246	1.37324103835e-17	1.37244850633e-17	4.37156518133e-18
6016.15955921	1.39613465513e-17	1.39534298495e-17	4.40726383136e-18
6016.3575938	1.40524313197e-17	1.4043989339e-17	4.48689146034e-18
6016.55661858	1.42405109358e-17	1.42324621409e-17	4.44903101657e-18
6016.75465319	1.40521431914e-17	1.40437013838e-17	4.36373858159e-18
6016.95268778	1.39607747495e-17	1.3952858372e-17	4.46130329512e-18
6017.15072239	1.39606319985e-17	1.39527157019e-17	4.41531140137e-18
6017.34875699	1.39604892557e-17	1.39525730401e-17	4.25910394845e-18
6017.5467916	1.3731286312e-17	1.37233616406e-17	4.24676471781e-18
6017.7448262	1.37311459278e-17	1.37232213374e-17	4.39260736785e-18
6017.9428608	1.39600610776e-17	1.39521451047e-17	4.43278934248e-18
6018.14089541	1.37308651839e-17	1.37229407555e-17	4.4429128467e-18
6018.33893001	1.37307248243e-17	1.37228004769e-17	4.48644046249e-18
6018.53696461	1.40508502632e-17	1.40424092323e-17	4.32247913563e-18
6018.73499921	1.42389095234e-17	1.42308616336e-17	4.42907999694e-18
6018.93303382	1.43633900111e-17	1.43546849346e-17	4.43657729972e-18
6019.13106842	1.43632432138e-17	1.43545382264e-17	4.4912872802e-18
6019.32910302	1.43630964251e-17	1.43543915266e-17	4.434710193e-18
6019.52713762	1.4362949645e-17	1.43542448354e-17	4.37391591314e-18
6019.72517223	1.4238181948e-17	1.42301344695e-17	4.30029928603e-18
6019.92320684	1.4049845121e-17	1.4041404694e-17	4.25185225399e-18
6020.12124143	1.40497015627e-17	1.40412612219e-17	4.22012478937e-18
6020.31927604	1.40495580127e-17	1.40411177581e-17	4.26672337098e-18
6020.51731064	1.4049414471e-17	1.40409743027e-17	4.35262148324e-18
6020.71534525	1.40492709376e-17	1.40408308555e-17	4.35401632512e-18
6020.91337984	1.37289008918e-17	1.3720977597e-17	4.3297806557e-18
6021.11141445	1.40489838959e-17	1.40405439862e-17	4.49120589129e-18
6021.30944905	1.37286204089e-17	1.3720697276e-17	4.47498801965e-18
6021.50847383	1.37284794785e-17	1.3720556427e-17	4.44900945603e-18
6021.70650844	1.37283392574e-17	1.37204162868e-17	4.41328192787e-18
6021.90454303	1.37281990444e-17	1.37202761547e-17	4.35555382031e-18
6022.10257764	1.37280588396e-17	1.37201360308e-17	4.40519387635e-18
6022.30061224	1.37279186428e-17	1.37199959149e-17	4.3941711368e-18
6022.49864685	1.37277784541e-17	1.37198558071e-17	4.37113160461e-18
6022.69668145	1.40478353438e-17	1.40393961241e-17	4.3999601567e-18
6022.89471605	1.43604549509e-17	1.43517516532e-17	4.40831954558e-18
6023.09275066	1.43603083237e-17	1.43516051149e-17	4.34857306365e-18
6023.29078526	1.40474050425e-17	1.40389660813e-17	4.34367499014e-18
6023.48881987	1.40472616253e-17	1.40388227503e-17	4.38484391469e-18
6023.68685447	1.40471182163e-17	1.40386794275e-17	4.4434196463e-18
6023.88488908	1.40469748156e-17	1.40385361129e-17	4.47124969426e-18
6024.08292367	1.43595753143e-17	1.43508725498e-17	4.4163492872e-18
6024.28095828	1.43594287378e-17	1.43507260621e-17	4.50340136038e-18
6024.47899288	1.40465446631e-17	1.40381062188e-17	4.3652422866e-18
6024.67702749	1.40464012953e-17	1.40379629372e-17	4.37221827151e-18
6024.87506209	1.40462579359e-17	1.40378196638e-17	4.33507360842e-18
6025.0730967	1.40461145846e-17	1.40376763987e-17	4.42728046509e-18
6025.2711313	1.40459712416e-17	1.40375331418e-17	4.48367293431e-18
6025.4691659	1.43585494552e-17	1.43498473125e-17	4.39086157927e-18
6025.66720051	1.43849996675e-17	1.43744508789e-17	4.32811164423e-18
6025.86523511	1.475677834e-17	1.47464898506e-17	4.29868478034e-18
6026.06326972	1.54409188039e-17	1.5430911995e-17	4.45219704904e-18
6026.26130432	1.54407612637e-17	1.5430754557e-17	4.34103363224e-18
6026.4603291	1.5440602945e-17	1.54305963408e-17	4.51993859046e-18
6026.65836371	1.54404454229e-17	1.54304389208e-17	4.49137830154e-18
6026.85639831	1.55444117033e-17	1.55329968395e-17	4.45819637939e-18
6027.05443292	1.55442531371e-17	1.55328383897e-17	4.44241641473e-18
6027.25246751	1.554409458e-17	1.5532679949e-17	4.42387469441e-18
6027.45050212	1.55439360319e-17	1.55325215174e-17	4.3469846717e-18
6027.64853672	1.55437774928e-17	1.55323630947e-17	4.43241294537e-18
6027.84657133	1.55436189629e-17	1.55322046812e-17	4.48529235893e-18
6028.04460593	1.48316527442e-17	1.48208292787e-17	4.48653526625e-18
6028.24264054	1.48315014912e-17	1.48206781362e-17	4.48388415949e-18
6028.44067514	1.48313502469e-17	1.48205270023e-17	4.55097508723e-18
6028.63870975	1.47546704314e-17	1.47443834117e-17	4.35485971e-18
6028.83674436	1.43826514505e-17	1.43721043839e-17	4.35691433654e-18
6029.03477896	1.37348887177e-17	1.37248718124e-17	4.64645778641e-18
6029.23281357	1.35602757882e-17	1.35503971944e-17	4.40213315654e-18
6029.43084817	1.33180799057e-17	1.33083698633e-17	4.41366376271e-18
6029.62888278	1.35599992986e-17	1.35501209063e-17	4.47323654967e-18
6029.82691737	1.35598610657e-17	1.3549982774e-17	4.38572282594e-18
6030.02495198	1.35597228405e-17	1.35498446496e-17	4.43890203664e-18
6030.22298658	1.33175368594e-17	1.3307827213e-17	4.32975616867e-18
6030.42102119	1.29396045502e-17	1.29301945015e-17	4.61879216684e-18
6030.61905579	1.29394726662e-17	1.29300627134e-17	4.42565798109e-18
6030.8170904	1.33171296555e-17	1.33074203059e-17	4.42849541023e-18
6031.015125	1.33169939362e-17	1.33072846856e-17	4.38273460869e-18
6031.21315961	1.29390770589e-17	1.29296673938e-17	4.48497822494e-18
6031.41218439	1.33167218423e-17	1.330701279e-17	4.47995578975e-18
6031.61021899	1.29388126989e-17	1.2929403226e-17	4.50430501589e-18
6031.8082536	1.27002529356e-17	1.26910712736e-17	4.46107465658e-18
6032.00628821	1.27001235332e-17	1.26909419647e-17	4.38027781991e-18
6032.20432281	1.26999941381e-17	1.26908126631e-17	4.51538539816e-18
6032.40235742	1.26998647502e-17	1.26906833688e-17	4.47789135529e-18
6032.60039202	1.29381535772e-17	1.29287445837e-17	4.5370420443e-18
6032.79842663	1.29380217752e-17	1.29286128775e-17	4.36568117629e-18
6032.99646123	1.29378899806e-17	1.29284811788e-17	4.39395620523e-18
6033.19449584	1.26993472719e-17	1.26901662646e-17	4.43412335704e-18
6033.39253044	1.29376264137e-17	1.29282178036e-17	4.401119551e-18
6033.59056505	1.29374946414e-17	1.29280861271e-17	4.35932110507e-18
6033.78859965	1.29373628765e-17	1.2927954458e-17	4.42037431193e-18
6033.98663426	1.3314958389e-17	1.33052506225e-17	4.37355625781e-18
6034.18466886	1.29370993689e-17	1.2927691142e-17	4.40334543577e-18
6034.38270347	1.26985712729e-17	1.26893908266e-17	4.47406789735e-18
6034.58073808	1.26984419651e-17	1.26892616123e-17	4.49939240366e-18
6034.77877268	1.29367041631e-17	1.29272962236e-17	4.38897822138e-18
6034.97680729	1.33142804812e-17	1.3304573209e-17	4.4111894715e-18
6035.17484189	1.34164286299e-17	1.34066887471e-17	4.37859032648e-18
6035.3728765	1.35559930227e-17	1.35461175489e-17	4.31848598732e-18
6035.5709111	1.35558550156e-17	1.35459796424e-17	4.42917296931e-18
6035.76894572	1.34160188754e-17	1.34062792901e-17	4.46791964782e-18
6035.96698032	1.29359139508e-17	1.29265065859e-17	4.3388711339e-18
6036.1660051	1.29357816162e-17	1.29263743476e-17	4.50273784237e-18
6036.36403971	1.26972778755e-17	1.26880983643e-17	4.39207091494e-18
6036.56207431	1.262934662e-17	1.26201151719e-17	4.4350345943e-18
6036.76010892	1.25554533157e-17	1.25459306673e-17	4.4692475358e-18
6036.95814352	1.25553255356e-17	1.25458029841e-17	4.44553309424e-18
6037.15617813	1.25551977627e-17	1.25456753081e-17	4.5776300732e-18
6037.35421273	1.25550699969e-17	1.25455476392e-17	4.52009067336e-18
6037.55224734	1.26287040018e-17	1.26194730233e-17	4.5837616456e-18
6037.75028194	1.269637338e-17	1.26871945227e-17	4.61449941595e-18
6037.94831655	1.26962441952e-17	1.26870654313e-17	4.48814953044e-18
6038.14635116	1.25545590047e-17	1.25450370346e-17	4.51840644031e-18
6038.34438577	1.25544312745e-17	1.25449094012e-17	4.62171000332e-18
6038.54242038	1.26958566839e-17	1.26866782001e-17	4.57790165508e-18
6038.74045498	1.29340704942e-17	1.292466447e-17	4.51821298876e-18
6038.93848959	1.26955983789e-17	1.26864200819e-17	4.66060141256e-18
6039.13652419	1.26954692372e-17	1.26862910335e-17	4.40201467123e-18
6039.3345588	1.26953401026e-17	1.26861619923e-17	4.46166435476e-18
6039.5325934	1.25536650421e-17	1.254414375e-17	4.23735097154e-18
6039.73062801	1.20281592622e-17	1.20184371206e-17	4.58423514791e-18
6039.92866261	1.2553409688e-17	1.25438885896e-17	4.62511687395e-18
6040.12669723	1.26948236361e-17	1.26856458991e-17	4.58993521155e-18
6040.32473183	1.341287902e-17	1.34031417142e-17	4.56459437754e-18
6040.52276644	1.37735899451e-17	1.37634036038e-17	4.5786507541e-18
6040.72080105	1.37734498886e-17	1.37632636509e-17	4.54287734514e-18
6040.91883565	1.34124698583e-17	1.34027328495e-17	4.54040268528e-18
6041.11786043	1.34123328044e-17	1.34025958951e-17	4.67577072346e-18
6041.31589504	1.37730290655e-17	1.37628431389e-17	4.46733199285e-18
6041.51392965	1.377288904e-17	1.3762703217e-17	4.4773592793e-18
6041.71196426	1.37727490222e-17	1.37625633028e-17	4.43092558552e-18
6041.90999886	1.37726090122e-17	1.37624233963e-17	4.52069504885e-18
6042.10803347	1.38013406032e-17	1.37901974067e-17	4.46008868358e-18
6042.30606807	1.38012003151e-17	1.37900572319e-17	4.5608410987e-18
6042.50410268	1.38674788328e-17	1.38562055219e-17	4.55825630264e-18
6042.70213729	1.38673378851e-17	1.38560646888e-17	4.57015243006e-18
6042.9001719	1.38671969452e-17	1.38559238634e-17	4.39489949774e-18
6043.0982065	1.38670560131e-17	1.38557830459e-17	4.44725997582e-18
6043.29624111	1.38669150887e-17	1.3855642236e-17	4.48221001572e-18
6043.49427571	1.3800358749e-17	1.37892163453e-17	4.55467763708e-18
6043.69231033	1.25509845941e-17	1.2541465335e-17	4.39458990284e-18
6043.89034493	1.38000782887e-17	1.37889361114e-17	4.35528759423e-18
6044.08837954	1.379993807e-17	1.3788796006e-17	4.36532650606e-18
6044.28641415	1.38662105828e-17	1.38549383029e-17	4.41808612153e-18
6044.48444875	1.38660697049e-17	1.38547975394e-17	4.30332191753e-18
6044.68248337	1.38659288346e-17	1.38546567837e-17	4.45986124999e-18
6044.88051797	1.38657879721e-17	1.38545160357e-17	4.61317222793e-18
6045.07855258	1.37992370923e-17	1.37880955942e-17	4.60206443143e-18
6045.27658718	1.32106648922e-17	1.31988873858e-17	4.71897721404e-18
6045.4746218	1.24464693675e-17	1.24360364468e-17	4.68198412843e-18
6045.6726564	1.24463429477e-17	1.24359101329e-17	4.63326916842e-18
6045.87069101	1.32102623508e-17	1.31984852033e-17	4.64449706724e-18
6046.06971579	1.32101275142e-17	1.31983504869e-17	4.66314504397e-18
6046.26775039	1.32099933558e-17	1.3198216448e-17	4.59038777341e-18
6046.46578501	1.32098592046e-17	1.31980824165e-17	4.51229568752e-18
6046.66381961	1.32097250609e-17	1.31979483923e-17	4.51421397651e-18
6046.86185422	1.37979751151e-17	1.37868346359e-17	4.49806816049e-18
6047.05988882	1.37978350115e-17	1.37866946454e-17	4.66035294554e-18
6047.25792344	1.38640975187e-17	1.38528269565e-17	4.57695185612e-18
6047.45595804	1.38639567562e-17	1.38526863084e-17	4.77205090897e-18
6047.65399265	1.37974147466e-17	1.37862747198e-17	4.71310279408e-18
6047.85202727	1.37972746735e-17	1.37861347598e-17	4.60696644541e-18
6048.05006187	1.37971346081e-17	1.37859948075e-17	4.52150714796e-18
6048.24809648	1.38633937828e-17	1.38521237927e-17	4.53922525518e-18
6048.44613108	1.42835317167e-17	1.42720154582e-17	4.47971042082e-18
6048.6441657	1.42833867342e-17	1.42718705926e-17	4.52032554482e-18
6048.8422003	1.54511010589e-17	1.54376648448e-17	4.63298980579e-18
6049.04023491	1.57460401374e-17	1.57319612729e-17	4.60114702597e-18
6049.23826952	1.58083590799e-17	1.57946905706e-17	4.59179388032e-18
6049.43630413	1.59518895658e-17	1.59370070898e-17	4.48893824592e-18
6049.63433873	1.59517276845e-17	1.59368453596e-17	4.48074661037e-18
6049.83237335	1.60342662582e-17	1.60196799518e-17	4.5587575592e-18
6050.03040795	1.60341035554e-17	1.6019517397e-17	4.60333086236e-18
6050.22844256	1.59512420934e-17	1.59363602215e-17	4.55642886256e-18
6050.42647717	1.58073966198e-17	1.57937289427e-17	4.58799664668e-18
6050.62451178	1.57447619291e-17	1.57306842074e-17	4.67564625477e-18
6050.82254639	1.57446021919e-17	1.5730524613e-17	4.72250820454e-18
6051.02157117	1.57444416647e-17	1.57303642294e-17	4.58959668411e-18
6051.21960578	1.58067543514e-17	1.57930872296e-17	4.63012698959e-18
6051.41764039	1.57441222336e-17	1.57300450839e-17	4.6017208607e-18
6051.61567499	1.54489055689e-17	1.5435471264e-17	4.59170263843e-18
6051.81370961	1.54487488676e-17	1.5435314699e-17	4.62756897777e-18
6052.01174421	1.54485921749e-17	1.54351581425e-17	4.60017766996e-18
6052.20977882	1.54484354905e-17	1.54350015945e-17	4.61925726461e-18
6052.40781343	1.57433238065e-17	1.57292473706e-17	4.65195216791e-18
6052.60584804	1.57431641468e-17	1.57290878538e-17	4.5207828952e-18
6052.80388265	1.57430044958e-17	1.57289283454e-17	4.61334832239e-18
6053.00191726	1.57428448533e-17	1.57287688457e-17	4.44268810894e-18
6053.19995186	1.57426852194e-17	1.57286093545e-17	4.6307753136e-18
6053.39798648	1.5948652793e-17	1.59337733368e-17	4.66220168108e-18
6053.59602108	1.60311755916e-17	1.60165920967e-17	4.66332454098e-18
6053.79405569	1.60628108746e-17	1.60484278962e-17	4.77498340627e-18
6053.99209031	1.60308505275e-17	1.60162673284e-17	4.67143649357e-18
6054.19012491	1.59480060181e-17	1.59331271653e-17	4.6218542001e-18
6054.38815953	1.5947844346e-17	1.59329656441e-17	4.55771005323e-18
6054.58619413	1.59476826826e-17	1.59328041315e-17	4.415029414e-18
6054.78422874	1.6030200504e-17	1.60156178962e-17	4.62806821792e-18
6054.98226335	1.60300380198e-17	1.60154555598e-17	4.56131141843e-18
6055.18029796	1.60298755443e-17	1.60152932321e-17	4.69617340019e-18
6055.37833257	1.60615083184e-17	1.60471265063e-17	4.60720927098e-18
6055.57636718	1.61472702394e-17	1.61305813428e-17	4.55909897005e-18
6055.77440178	1.60611827664e-17	1.60468012458e-17	4.64600139192e-18
6055.97342657	1.60610191897e-17	1.60466378155e-17	4.62869288637e-18
6056.17146118	1.61467785201e-17	1.61300901317e-17	4.66012616851e-18
6056.36949579	1.61466149039e-17	1.61299266846e-17	4.58093082612e-18
6056.5675304	1.61464512964e-17	1.61297632462e-17	4.57077578469e-18
6056.76556501	1.61787712353e-17	1.61617184483e-17	4.63244116534e-18
6056.96359962	1.61461241075e-17	1.61294363955e-17	4.46934304728e-18
6057.16163422	1.60600427942e-17	1.60456622944e-17	4.69421847715e-18
6057.35966884	1.60280880743e-17	1.60135073882e-17	4.78601622241e-18
6057.55770344	1.59452579595e-17	1.59303816705e-17	4.71298749588e-18
6057.75573806	1.5945096434e-17	1.59302202957e-17	4.67080662298e-18
6057.95377267	1.59449349171e-17	1.59300589295e-17	4.72662865008e-18
6058.15180728	1.59447734087e-17	1.59298975718e-17	4.58711410308e-18
6058.34984189	1.48703983062e-17	1.48547923825e-17	4.67453505988e-18
6058.5478765	1.47145206153e-17	1.4698973419e-17	4.66290692725e-18
6058.74591111	1.45151451782e-17	1.4500696203e-17	4.66112015253e-18
6058.94394572	1.43339823715e-17	1.43202535878e-17	4.62218426267e-18
6059.14198033	1.35766027499e-17	1.3562378564e-17	4.73677532403e-18
6059.34001494	1.31601472551e-17	1.31463991945e-17	4.6668625371e-18
6059.53804955	1.30578071247e-17	1.3044092514e-17	4.57415722644e-18
6059.73608416	1.31598807404e-17	1.31461329582e-17	4.52676519201e-18
6059.93411877	1.31597474936e-17	1.31459998506e-17	4.67645224948e-18
6060.13215338	1.31596142538e-17	1.314586675e-17	4.590616371e-18
6060.33018799	1.30572782909e-17	1.30435642357e-17	4.66981101105e-18
6060.5282226	1.31593477954e-17	1.314560057e-17	4.80122453462e-18
6060.72724738	1.35755023955e-17	1.35612793624e-17	4.63103017756e-18
6060.925282	1.45135278645e-17	1.44990804992e-17	4.54920750093e-18
6061.1233166	1.47125831455e-17	1.46970379963e-17	4.73543876611e-18
6061.32135122	1.45132340419e-17	1.44987869691e-17	4.74058260832e-18
6061.51938583	1.45130871422e-17	1.44986402157e-17	4.72724185435e-18
6061.71742044	1.47121363976e-17	1.46965917205e-17	4.68813801375e-18
6061.91545505	1.48676877684e-17	1.48520846894e-17	4.677516353e-18
6062.11348966	1.5130408495e-17	1.51132142717e-17	4.5603573726e-18
6062.31152427	1.48673868399e-17	1.48517840767e-17	4.59085314091e-18
6062.50955888	1.48672363875e-17	1.48516337821e-17	4.59758355e-18
6062.70759349	1.47113919745e-17	1.46958480839e-17	4.58179027104e-18
6062.9056281	1.35739911102e-17	1.35597696605e-17	4.66593555371e-18
6063.10366271	1.3573853764e-17	1.35596324582e-17	4.49139355518e-18
6063.30169732	1.47109454143e-17	1.46954019956e-17	4.5173060288e-18
6063.49973194	1.47107965766e-17	1.46952533151e-17	4.54649372173e-18
6063.69776654	1.35734417683e-17	1.35592208942e-17	4.58792044358e-18
6063.89580116	1.35733044508e-17	1.35590837205e-17	4.61420004646e-18
6064.09383576	1.471035011e-17	1.46948073202e-17	4.63010169742e-18
6064.29187038	1.48658826707e-17	1.4850281486e-17	4.66585409763e-18
6064.48990499	1.49725502646e-17	1.49554112606e-17	4.60399707271e-18
6064.6879396	1.49723988184e-17	1.49552599877e-17	4.7565352758e-18
6064.88597422	1.497224738e-17	1.49551087227e-17	4.66534661586e-18
6065.08400882	1.49720959496e-17	1.49549574657e-17	4.60304193829e-18
6065.28204344	1.49719445271e-17	1.49548062165e-17	4.73070946989e-18
6065.48007804	1.49717931125e-17	1.49546549752e-17	4.7934587948e-18
6065.67910283	1.48648294685e-17	1.48492293892e-17	4.83584376719e-18
6065.87713745	1.48646791499e-17	1.48490792282e-17	4.82460982503e-18
6066.07517205	1.47088616495e-17	1.46933204324e-17	4.71881527841e-18
6066.27320667	1.47087129205e-17	1.46931718606e-17	4.60400140847e-18
6066.47124127	1.47085641992e-17	1.46930232964e-17	4.69397864201e-18
6066.66927589	1.48640779533e-17	1.48484786626e-17	4.73003106877e-18
6066.8673105	1.47082667799e-17	1.46927261913e-17	4.81638457595e-18
6067.06534511	1.47081180818e-17	1.46925776504e-17	4.7601428264e-18
6067.26337972	1.47079693914e-17	1.46924291171e-17	4.64429520331e-18
6067.46141434	1.47078207087e-17	1.46922805915e-17	4.71502019069e-18
6067.65944894	1.47076720338e-17	1.46921320737e-17	4.72004354093e-18
6067.85748356	1.49699759947e-17	1.49528399375e-17	4.72413452712e-18
6068.05551816	1.4707374707e-17	1.46918350611e-17	4.76360317389e-18
6068.25355278	1.49696733779e-17	1.4952537667e-17	4.87593039238e-18
6068.4515874	1.49695220812e-17	1.49523865436e-17	4.86708996344e-18
6068.649622	1.49693707924e-17	1.49522354279e-17	4.80235479128e-18
6068.84765662	1.51252061165e-17	1.51080178052e-17	4.81423144074e-18
6069.04569123	1.5459903385e-17	1.54417723282e-17	4.76476412988e-18
6069.24372584	1.54597471596e-17	1.5441616286e-17	4.86487876485e-18
6069.44176045	1.54595909423e-17	1.54414602519e-17	4.76795454419e-18
6069.63979507	1.5459434733e-17	1.54413042259e-17	4.83834011708e-18
6069.83782967	1.51244419477e-17	1.51072545048e-17	4.90437582701e-18
6070.03586429	1.49683119893e-17	1.49511778368e-17	4.88307939085e-18
6070.2338989	1.49681607629e-17	1.49510267835e-17	4.7322322299e-18
6070.43193351	1.49680095443e-17	1.4950875738e-17	4.79902218518e-18
6070.6309583	1.49678575774e-17	1.49507239451e-17	4.80636014822e-18
6070.82899291	1.42771121845e-17	1.42578399358e-17	4.8141841966e-18
6071.02702752	1.42769679653e-17	1.42576959112e-17	4.71816028649e-18
6071.22506213	1.42768237535e-17	1.42575518941e-17	4.89559766224e-18
6071.42309675	1.42766795491e-17	1.42574078843e-17	4.84458661107e-18
6071.62113136	1.42765353521e-17	1.4257263882e-17	4.92260872899e-18
6071.81916597	1.42743052273e-17	1.42571054359e-17	4.7763603614e-18
6072.01720058	1.42741610661e-17	1.42569614485e-17	4.92644126786e-18
6072.2152352	1.42740169124e-17	1.42568174684e-17	4.86141920227e-18
6072.41326981	1.42759586381e-17	1.42566879465e-17	4.79621786711e-18
6072.61130442	1.4275814478e-17	1.4256543981e-17	4.75959344387e-18
6072.80933904	1.5204922553e-17	1.51843022433e-17	4.81720416438e-18
6073.00737365	1.54567796247e-17	1.54386522314e-17	4.7075992895e-18
6073.20540826	1.52046155045e-17	1.51839956112e-17	4.90939824971e-18
6073.40344287	1.42752379117e-17	1.42559681929e-17	4.80471466176e-18
6073.60147749	1.42730080428e-17	1.42558098145e-17	4.84673662912e-18
6073.7995121	1.42728639481e-17	1.42556658934e-17	4.94232068146e-18
6073.99754671	1.37939308335e-17	1.3777179637e-17	4.92584995832e-18
6074.19558132	1.36261913587e-17	1.36077333871e-17	4.86921086932e-18
6074.39361594	1.32444677817e-17	1.32259210654e-17	4.90904277294e-18
6074.59165055	1.29793412043e-17	1.29630786965e-17	4.87584624187e-18
