#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3280.74214603	-2.77531377112e-17	-2.77531377112e-17	3.88546315312e-17
3280.94018026	-2.7887864318e-17	-2.7887864318e-17	3.76008017954e-17
3281.13821448	-2.78871536379e-17	-2.78871536379e-17	3.79490768694e-17
3281.3362487	-2.77510160248e-17	-2.77510160248e-17	3.93120121623e-17
3281.53428293	-1.84857880686e-17	-1.84857880686e-17	3.94793579337e-17
3281.73231715	-2.01823201587e-17	-2.01823201587e-17	3.8488423298e-17
3281.93134156	-2.01818045091e-17	-2.01818045091e-17	3.79690027139e-17
3282.12937577	-1.84843758922e-17	-1.84843758922e-17	3.84175955803e-17
3282.32741	-8.71057908477e-18	-8.71057908477e-18	3.90804740036e-17
3282.52544423	-8.71035803856e-18	-8.71035803856e-18	3.82265595568e-17
3282.72347845	-7.72910440266e-18	-7.72910440266e-18	3.76017962931e-17
3282.92151268	-7.72890849813e-18	-7.72890849813e-18	3.77657885056e-17
3283.11954691	-7.72871271598e-18	-7.72871271598e-18	3.81583548509e-17
3283.31758113	-8.70947523377e-18	-8.70947523377e-18	3.85545253831e-17
3283.51561536	-8.7092548772e-18	-8.7092548772e-18	3.84383355788e-17
3283.71364959	-8.70903465833e-18	-8.70903465833e-18	3.78358623072e-17
3283.91168381	-7.72793081001e-18	-7.72793081001e-18	3.79983113357e-17
3284.10971804	-5.05794816439e-18	-5.05794816439e-18	3.81170713532e-17
3284.30775226	2.3014520726e-18	2.3014520726e-18	3.84984569069e-17
3284.50578648	-5.05769291748e-18	-5.05769291748e-18	3.83260575904e-17
3284.70382071	1.89837816931e-18	1.89837816931e-18	3.90574983639e-17
3284.90185494	2.30127801902e-18	2.30127801902e-18	3.9040940191e-17
3285.09988916	3.01855663964e-18	3.01855663964e-18	3.81638162524e-17
3285.29792339	3.01848067911e-18	3.01848067911e-18	3.83198503025e-17
3285.49595762	2.30110429171e-18	2.30110429171e-18	3.87455047221e-17
3285.69399184	1.89813932239e-18	1.89813932239e-18	3.84603595328e-17
3285.89202607	-5.05680206332e-18	-5.05680206332e-18	3.77508620961e-17
3286.0900603	4.71507673801e-19	4.71507673801e-19	3.83671385538e-17
3286.28809452	4.71495844107e-19	4.71495844107e-19	3.88524646925e-17
3286.48612874	-5.05642146128e-18	-5.05642146128e-18	3.85910930983e-17
3286.68416297	-7.72520949015e-18	-7.72520949015e-18	3.8931741661e-17
3286.88219719	-5.05616812323e-18	-5.05616812323e-18	3.99930251178e-17
3287.08023142	4.71448599285e-19	4.71448599285e-19	3.94176414965e-17
3287.27826565	-5.05591510207e-18	-5.05591510207e-18	3.94038357455e-17
3287.47729004	-7.72443537309e-18	-7.72443537309e-18	3.83820364329e-17
3287.67532427	-7.72424238798e-18	-7.72424238798e-18	3.85193562667e-17
3287.87335849	-7.72404952366e-18	-7.72404952366e-18	3.77721078623e-17
3288.07139272	-7.72385678001e-18	-7.72385678001e-18	3.76552066147e-17
3288.26942695	-8.82564195524e-18	-8.82564195524e-18	3.70522613504e-17
3288.46746118	-8.82542198739e-18	-8.82542198739e-18	3.63625781945e-17
3288.6654954	-8.82520215722e-18	-8.82520215722e-18	3.69285542399e-17
3288.86352963	-9.71720981847e-18	-9.71720981847e-18	3.76871912436e-17
3289.06156386	-9.71696806585e-18	-9.71696806585e-18	3.87047259705e-17
3289.25959808	-8.82454349196e-18	-8.82454349196e-18	3.85027219993e-17
3289.45763231	-7.72251094812e-18	-7.72251094812e-18	3.7860955951e-17
3289.65566653	-5.05440298215e-18	-5.05440298215e-18	3.77223416603e-17
3289.85370075	-2.34215989967e-18	-2.34215989967e-18	3.75256566569e-17
3290.05173498	-2.34210180447e-18	-2.34210180447e-18	3.73144183098e-17
3290.24976921	-2.34204374564e-18	-2.34204374564e-18	3.64137140936e-17
3290.44780344	4.71249065011e-19	4.71249065011e-19	3.58653394057e-17
3290.64583766	-2.34192773702e-18	-2.34192773702e-18	3.53076032279e-17
3290.84387189	4.71225736635e-19	4.71225736635e-19	3.50078442444e-17
3291.04190612	1.89686215077e-18	1.89686215077e-18	3.5766557069e-17
3291.23994034	4.71202437466e-19	4.71202437466e-19	3.57074445779e-17
3291.43797457	-2.3416961553e-18	-2.3416961553e-18	3.65726848406e-17
3291.6360088	4.71179167468e-19	4.71179167468e-19	3.70129608504e-17
3291.83404302	4.71167543397e-19	4.71167543397e-19	3.71961377068e-17
3292.03207724	-2.34152284943e-18	-2.34152284943e-18	3.68121028913e-17
3292.23011147	-2.34146515315e-18	-2.34146515315e-18	3.63784383461e-17
3292.4281457	-2.341407493e-18	-2.341407493e-18	3.61438524638e-17
3292.62617993	-3.63731147675e-18	-3.63731147675e-18	3.62612397761e-17
3292.82520432	-3.63722156611e-18	-3.63722156611e-18	3.59152152934e-17
3293.02323855	-2.34123444149e-18	-2.34123444149e-18	3.62184141352e-17
3293.22127278	4.71086320647e-19	4.71086320647e-19	3.65829888693e-17
3293.419307	1.89630128619e-18	1.89630128619e-18	3.66160582512e-17
3293.61734123	3.01533215625e-18	3.01533215625e-18	3.68492466966e-17
3293.81537546	3.01525821413e-18	3.01525821413e-18	3.71303008344e-17
3294.01340968	3.01518431833e-18	3.01518431833e-18	3.74508000581e-17
3294.21144391	2.87794585513e-18	2.87794585513e-18	3.71322996544e-17
3294.40947814	2.13244142843e-18	2.13244142843e-18	3.66135550864e-17
3294.60751237	2.13238926238e-18	2.13238926238e-18	3.60050835986e-17
3294.80554659	2.13233712902e-18	2.13233712902e-18	3.59624400857e-17
3295.00358081	4.70982487815e-19	4.70982487815e-19	3.54848455078e-17
3295.20161504	-2.3406037472e-18	-2.3406037472e-18	3.58515782017e-17
3295.39964927	-2.34054662663e-18	-2.34054662663e-18	3.55719073335e-17
3295.5976835	4.70948006792e-19	4.70948006792e-19	3.50656089407e-17
3295.79571772	4.70936527515e-19	4.70936527515e-19	3.58242754777e-17
3295.99375195	4.70925055428e-19	4.70925055428e-19	3.61848623212e-17
3296.19178618	1.84903245158e-18	1.84903245158e-18	3.52534977596e-17
3296.38982041	2.13192123608e-18	2.13192123608e-18	3.60759125053e-17
3296.58785463	2.1318693959e-18	2.1318693959e-18	3.55866917107e-17
3296.78588886	2.1318175882e-18	2.1318175882e-18	3.49263484481e-17
3296.98392309	2.13176581294e-18	2.13176581294e-18	3.39095143168e-17
3297.18195731	2.13171407012e-18	2.13171407012e-18	3.42262986579e-17
3297.37999154	2.87682400291e-18	2.87682400291e-18	3.39941071713e-17
3297.57802576	8.30235077087e-18	8.30235077087e-18	3.34844870622e-17
3297.77605999	8.9993367326e-18	8.9993367326e-18	3.43736824179e-17
3297.97409422	8.99911882382e-18	8.99911882382e-18	3.4457963008e-17
3298.17212845	8.99890105153e-18	8.99890105153e-18	3.58037159802e-17
3298.37115284	8.99868232781e-18	8.99868232781e-18	3.61701118318e-17
3298.56918707	8.30134526122e-18	8.30134526122e-18	3.62437562962e-17
3298.7672213	8.30114473785e-18	8.30114473785e-18	3.54723420513e-17
3298.96525553	8.99803023975e-18	8.99803023975e-18	3.55703342142e-17
3299.16328975	8.9978131493e-18	8.9978131493e-18	3.50547989988e-17
3299.36132398	8.30054392099e-18	8.30054392099e-18	3.52027496516e-17
3299.55935821	8.30034389951e-18	8.30034389951e-18	3.49361771409e-17
3299.75739244	8.99716269334e-18	8.99716269334e-18	3.33103903647e-17
3299.95542667	8.29994423227e-18	8.29994423227e-18	3.25130277305e-17
3300.15346088	2.87585122019e-18	2.87585122019e-18	3.32973826433e-17
3300.35149511	2.87578208645e-18	2.87578208645e-18	3.39201197106e-17
3300.54952934	2.1308391284e-18	2.1308391284e-18	3.48567759048e-17
3300.74756357	2.13078796597e-18	2.13078796597e-18	3.45453126768e-17
3300.9455978	2.13073683558e-18	2.13073683558e-18	3.46074989146e-17
3301.14363203	1.84791593104e-18	1.84791593104e-18	3.46946944748e-17
3301.34166625	1.84787164184e-18	1.84787164184e-18	3.45825311752e-17
3301.53970048	1.84782738037e-18	1.84782738037e-18	3.38399932233e-17
3301.73773471	1.8477831466e-18	1.8477831466e-18	3.39989345111e-17
3301.93576894	2.13048166344e-18	2.13048166344e-18	3.41184623625e-17
3302.13380317	2.87516182747e-18	2.87516182747e-18	3.40562302899e-17
3302.33183738	2.87509312537e-18	2.87509312537e-18	3.34163058006e-17
3302.52987161	2.87502446626e-18	2.87502446626e-18	3.37540220896e-17
3302.72790584	8.29716053656e-18	8.29716053656e-18	3.38191889099e-17
3302.92594007	2.87488727696e-18	2.87488727696e-18	3.27961196304e-17
3303.1239743	2.84887614312e-18	2.84887614312e-18	3.25223287845e-17
3303.32200853	2.13012576202e-18	2.13012576202e-18	3.21947444484e-17
3303.52004276	1.84738628668e-18	1.84738628668e-18	3.2410305063e-17
3303.71906715	-2.69888408515e-18	-2.69888408515e-18	3.31394442153e-17
3303.91710138	-3.59654916316e-18	-3.59654916316e-18	3.26395201836e-17
3304.11513561	-3.59646368825e-18	-3.59646368825e-18	3.194515292e-17
3304.31316984	-2.69869166621e-18	-2.69869166621e-18	3.14057287482e-17
3304.51120406	-3.59629289886e-18	-3.59629289886e-18	3.15592907531e-17
3304.70923829	-3.5962075843e-18	-3.5962075843e-18	3.09927725115e-17
3304.90727252	-3.5961223231e-18	-3.5961223231e-18	3.14244935628e-17
3305.10530675	-2.69843566896e-18	-2.69843566896e-18	3.16556073532e-17
3305.30334097	1.84699143772e-18	1.84699143772e-18	3.19760443098e-17
3305.5013752	-2.69830791041e-18	-2.69830791041e-18	3.1725992142e-17
3305.69940943	-3.59578181132e-18	-3.59578181132e-18	3.13083168259e-17
3305.89744366	-3.59569681644e-18	-3.59569681644e-18	3.2321491128e-17
3306.09547788	-2.69811657208e-18	-2.69811657208e-18	3.1666779763e-17
3306.29351211	-3.5955269861e-18	-3.5955269861e-18	3.22541600291e-17
3306.49154634	-3.59544215057e-18	-3.59544215057e-18	3.14113955799e-17
3306.68958057	-2.69792559246e-18	-2.69792559246e-18	3.26484412915e-17
3306.8876148	2.29925481365e-18	2.29925481365e-18	3.27244546115e-17
3307.08564903	2.29920066118e-18	2.29920066118e-18	3.31549291587e-17
3307.28368326	2.29914654256e-18	2.29914654256e-18	3.22874843616e-17
3307.48171748	2.29909245777e-18	2.29909245777e-18	3.24654517264e-17
3307.6797517	-2.69760808823e-18	-2.69760808823e-18	3.17740831936e-17
3307.87778593	-3.59484978495e-18	-3.59484978495e-18	3.10347322378e-17
3308.07582016	-2.69748136418e-18	-2.69748136418e-18	3.10382531816e-17
3308.27385439	-2.69741806154e-18	-2.69741806154e-18	3.04093118122e-17
3308.47188862	-2.69735479845e-18	-2.69735479845e-18	3.09232475181e-17
3308.66992285	2.29876865806e-18	2.29876865806e-18	3.11094444197e-17
3308.86795708	2.29871480939e-18	2.29871480939e-18	3.20495359173e-17
3309.06599131	2.29866099436e-18	2.29866099436e-18	3.20839265469e-17
3309.2650157	2.29860694412e-18	2.29860694412e-18	3.18416423782e-17
3309.46304993	2.84672458297e-18	2.84672458297e-18	3.13718213644e-17
3309.66108416	2.29849948236e-18	2.29849948236e-18	3.00717731745e-17
3309.85911839	1.44639982615e-18	1.44639982615e-18	2.95628637813e-17
3310.05715262	1.44636606635e-18	1.44636606635e-18	2.9469119148e-17
3310.25518685	1.44633232763e-18	1.44633232763e-18	2.95338436475e-17
3310.45322107	-3.59375611066e-18	-3.59375611066e-18	3.00721287773e-17
3310.6512553	-3.12463880888e-18	-3.12463880888e-18	3.05169387225e-17
3310.84928953	-3.12456605317e-18	-3.12456605317e-18	3.07122327904e-17
3311.04732375	-3.12449334287e-18	-3.12449334287e-18	3.11232696166e-17
3311.24535798	-1.8823673681e-19	-1.8823673681e-19	3.07985090934e-17
3311.44339221	-1.88232361703e-19	-1.88232361703e-19	3.07172345125e-17
3311.64142644	1.44609674546e-18	1.44609674546e-18	3.09066759157e-17
3311.83946067	1.44606317481e-18	1.44606317481e-18	3.06972856104e-17
3312.0374949	1.4460296251e-18	1.4460296251e-18	3.13689461072e-17
3312.23552913	4.7888397153e-19	4.7888397153e-19	3.08436165048e-17
3312.43356336	-1.88210527072e-19	-1.88210527072e-19	3.01937328277e-17
3312.63159758	-1.88206168312e-19	-1.88206168312e-19	3.01884411665e-17
3312.82963181	-1.88201812271e-19	-1.88201812271e-19	2.99265386291e-17
3313.02766604	-3.12376872989e-18	-3.12376872989e-18	3.03684726531e-17
3313.22570027	-3.12369651687e-18	-3.12369651687e-18	2.97844212956e-17
3313.4237345	-3.12362434887e-18	-3.12362434887e-18	2.98992957793e-17
3313.62176873	-3.12355222583e-18	-3.12355222583e-18	3.00206055087e-17
3313.81980296	-1.88180072758e-19	-1.88180072758e-19	3.03793256345e-17
3314.01783718	4.78784346177e-19	4.78784346177e-19	3.03103335658e-17
3314.21587141	4.78773311157e-19	4.78773311157e-19	2.92395193426e-17
3314.41390564	4.78762283011e-19	4.78762283011e-19	2.91476920841e-17
3314.61293004	1.44559521109e-18	1.44559521109e-18	2.90928381696e-17
3314.81096427	1.44556195303e-18	1.44556195303e-18	2.88319358578e-17
3315.0089985	1.44552871568e-18	1.44552871568e-18	2.91860288205e-17
3315.20703273	1.44549549903e-18	1.44549549903e-18	2.95473546697e-17
3315.40506696	4.78707190257e-19	4.78707190257e-19	2.87396275084e-17
3315.60310119	4.78696203282e-19	4.78696203282e-19	2.83153152014e-17
3315.80113541	1.44539597309e-18	1.44539597309e-18	2.86652544378e-17
3315.99916964	2.29679794581e-18	2.29679794581e-18	2.89430358425e-17
3316.19720387	4.56966590656e-18	4.56966590656e-18	2.9569571333e-17
3316.3952381	9.50950212763e-18	9.50950212763e-18	2.84879736608e-17
3316.59327233	4.56945671407e-18	4.56945671407e-18	2.75383180083e-17
3316.79130656	1.44523050895e-18	1.44523050895e-18	2.67036702434e-17
3316.98934079	4.7861948563e-19	4.7861948563e-19	2.69141306776e-17
3317.18737502	4.78608553215e-19	4.78608553215e-19	2.64246728352e-17
3317.38540925	4.78597627596e-19	4.78597627596e-19	2.6765547092e-17
3317.58344348	-1.88098055913e-19	-1.88098055913e-19	2.75349658806e-17
3317.7814777	-1.88093767174e-19	-1.88093767174e-19	2.78587235909e-17
3317.97951193	4.7856489147e-19	4.7856489147e-19	2.84212167734e-17
3318.17754616	-1.88085197689e-19	-1.88085197689e-19	2.91714884145e-17
3318.37558039	4.78543101275e-19	4.78543101275e-19	2.96625845131e-17
3318.57361461	1.09114788011e-18	1.09114788011e-18	3.01249803902e-17
3318.77164884	1.0911230757e-18	1.0911230757e-18	3.01666398998e-17
3318.96968307	4.78510466714e-19	4.78510466714e-19	2.97355980954e-17
3319.1677173	4.78499602033e-19	4.78499602033e-19	2.93828302921e-17
3319.36575153	4.78488744098e-19	4.78488744098e-19	2.87607768047e-17
3319.56378576	4.78477892902e-19	4.78477892902e-19	2.86270401333e-17
3319.76181999	4.78467048441e-19	4.78467048441e-19	2.81685962958e-17
3319.95985421	1.0909745723e-18	1.0909745723e-18	2.93431720397e-17
3320.15887862	4.56758512376e-18	4.56758512376e-18	2.96035122905e-17
3320.35691285	5.00899346309e-18	5.00899346309e-18	2.92325533312e-17
3320.55494708	7.10285460555e-18	7.10285460555e-18	2.90582973336e-17
3320.75298131	7.10269410392e-18	7.10269410392e-18	2.84816293832e-17
3320.95101553	7.1025337018e-18	7.1025337018e-18	2.76199660482e-17
3321.14904976	9.50431573726e-18	9.50431573726e-18	2.79358352419e-17
3321.34708399	7.1022131958e-18	7.1022131958e-18	2.82347446712e-17
3321.54511822	9.23379108047e-18	9.23379108047e-18	2.76078057244e-17
3321.74315245	7.10189308693e-18	7.10189308693e-18	2.71763014569e-17
3321.94118668	5.0080893882e-18	5.0080893882e-18	2.70250235272e-17
3322.13922091	5.00797669373e-18	5.00797669373e-18	2.71981030937e-17
3322.33725514	5.00786406905e-18	5.00786406905e-18	2.74273985639e-17
3322.53528937	5.00775151411e-18	5.00775151411e-18	2.72600419594e-17
3322.73332361	5.00763902884e-18	5.00763902884e-18	2.77568709214e-17
3322.93135783	5.0075266132e-18	5.0075266132e-18	2.81168817674e-17
3323.12939206	5.92192440343e-18	5.92192440343e-18	2.80350571497e-17
3323.32742629	7.10061661014e-18	7.10061661014e-18	2.87546936785e-17
3323.52546052	9.23171655208e-18	9.23171655208e-18	2.87666748334e-17
3323.72349475	9.2315098047e-18	9.2315098047e-18	2.79501258058e-17
3323.92152898	7.10013955872e-18	7.10013955872e-18	2.69367828312e-17
3324.11956321	5.92126131547e-18	5.92126131547e-18	2.69187395851e-17
3324.31759744	7.09982201588e-18	7.09982201588e-18	2.68952233176e-17
3324.51563167	5.92099665392e-18	5.92099665392e-18	2.75785543883e-17
3324.7136659	5.0065179965e-18	5.0065179965e-18	2.79606639912e-17
3324.91170013	5.92073231937e-18	5.92073231937e-18	2.75659280043e-17
3325.10973435	7.0991881068e-18	7.0991881068e-18	2.77023297366e-17
3325.30776858	7.09902987419e-18	7.09902987419e-18	2.7558040835e-17
3325.50679299	7.09887094887e-18	7.09887094887e-18	2.72183529711e-17
3325.70482722	9.22944831917e-18	9.22944831917e-18	2.66713563449e-17
3325.90286144	8.13453951396e-18	8.13453951396e-18	2.54034113862e-17
3326.10089567	8.13435863629e-18	8.13435863629e-18	2.58194895042e-17
3326.2989299	7.09823938673e-18	7.09823938673e-18	2.4999770302e-17
3326.49696413	6.4006835566e-18	6.4006835566e-18	2.48515544192e-17
3326.69499836	6.4005414863e-18	6.4005414863e-18	2.46019199214e-17
3326.89303259	6.40039950361e-18	6.40039950361e-18	2.47930343242e-17
3327.09106682	6.40025760846e-18	6.40025760846e-18	2.49966133198e-17
3327.28910106	6.40011580076e-18	6.40011580076e-18	2.41251768595e-17
3327.48713529	6.39997408046e-18	6.39997408046e-18	2.39491947334e-17
3327.68516952	6.39983244748e-18	6.39983244748e-18	2.40586280198e-17
3327.88320375	6.39969090175e-18	6.39969090175e-18	2.41494175739e-17
3328.08123797	7.09682405687e-18	7.09682405687e-18	2.443979391e-17
3328.2792722	8.13237632783e-18	8.13237632783e-18	2.41318334628e-17
3328.47730643	7.09651060371e-18	7.09651060371e-18	2.4280455441e-17
3328.67534066	7.09635402182e-18	7.09635402182e-18	2.36285372034e-17
3328.87337489	7.09619753628e-18	7.09619753628e-18	2.27209463017e-17
3329.07140912	8.13165881279e-18	8.13165881279e-18	2.28027851915e-17
3329.26944335	8.13147970984e-18	8.13147970984e-18	2.3260438678e-17
3329.46747759	8.13130071702e-18	8.13130071702e-18	2.31591111178e-17
3329.66551182	6.3984209044e-18	6.3984209044e-18	2.33275939205e-17
3329.86354605	6.39828022718e-18	6.39828022718e-18	2.43792325796e-17
3330.06158028	5.91732483676e-18	5.91732483676e-18	2.48465925433e-17
3330.2596145	3.19409626533e-18	3.19409626533e-18	2.5010575938e-17
3330.45764873	-9.26949728885e-19	-9.26949728885e-19	2.48163744148e-17
3330.65568296	-9.26929396995e-19	-9.26929396995e-19	2.57117445453e-17
3330.85371719	-9.26909077588e-19	-9.26909077588e-19	2.56173053979e-17
3331.05274159	-9.2688866915e-19	-9.2688866915e-19	2.55388831178e-17
3331.25077582	-5.47383077936e-18	-5.47383077936e-18	2.46580992906e-17
3331.44881005	-5.47371099968e-18	-5.47371099968e-18	2.50313849787e-17
3331.64684428	-5.47359129347e-18	-5.47359129347e-18	2.4614138458e-17
3331.84487852	-5.47347166067e-18	-5.47347166067e-18	2.47689058367e-17
3332.04291275	-5.47335210123e-18	-5.47335210123e-18	2.48744648663e-17
3332.24094698	-5.47323261508e-18	-5.47323261508e-18	2.52139152384e-17
3332.43898121	-9.26746869413e-19	-9.26746869413e-19	2.55256072871e-17
3332.63701544	1.24247142915e-18	1.24247142915e-18	2.5651978128e-17
3332.83504967	1.2424443534e-18	1.2424443534e-18	2.53436439649e-17
3333.0330839	-9.2668628414e-19	-9.2668628414e-19	2.58106828602e-17
3333.23111813	-5.47263628149e-18	-5.47263628149e-18	2.54649848568e-17
3333.42915236	-5.47251723376e-18	-5.47251723376e-18	2.45464737773e-17
3333.62718659	-5.85272533734e-18	-5.85272533734e-18	2.45686747079e-17
3333.82522082	-5.47227935681e-18	-5.47227935681e-18	2.47830708908e-17
3334.02325505	-9.26585555683e-19	-9.26585555683e-19	2.49878291114e-17
3334.22128928	1.24225528663e-18	1.24225528663e-18	2.42287639548e-17
3334.41932351	1.24222834314e-18	1.24222834314e-18	2.38383188238e-17
3334.61735775	1.24220141611e-18	1.24220141611e-18	2.41666378438e-17
3334.81539198	1.24217450553e-18	1.24217450553e-18	2.50282243272e-17
3335.01342621	1.2421476114e-18	1.2421476114e-18	2.47794606525e-17
3335.21146043	1.24212073368e-18	1.24212073368e-18	2.47995770497e-17
3335.40949466	1.24209387238e-18	1.24209387238e-18	2.51651378439e-17
3335.60752889	1.24206702748e-18	1.24206702748e-18	2.5541929555e-17
3335.80556312	-9.26405018722e-19	-9.26405018722e-19	2.53862312196e-17
3336.00359736	-9.26385020242e-19	-9.26385020242e-19	2.60047840315e-17
3336.20163159	-5.85107823128e-18	-5.85107823128e-18	2.58779343331e-17
3336.40065599	-6.01661792708e-18	-6.01661792708e-18	2.6141328114e-17
3336.59869022	-6.01648827465e-18	-6.01648827465e-18	2.5870432988e-17
3336.79672445	-5.85069935282e-18	-5.85069935282e-18	2.44949633715e-17
3336.99475868	1.24187943743e-18	1.24187943743e-18	2.38010105006e-17
3337.19279291	3.19166740672e-18	3.19166740672e-18	2.37472490477e-17
3337.39082715	6.65772068803e-18	6.65772068803e-18	2.4542290587e-17
3337.58886138	6.65757764146e-18	6.65757764146e-18	2.55909649492e-17
3337.78689561	9.40177615931e-18	9.40177615931e-18	2.59788540795e-17
3337.98492984	9.40157439158e-18	9.40157439158e-18	2.54405301434e-17
3338.18296406	6.6571490238e-18	6.6571490238e-18	2.51795550954e-17
3338.3809983	2.55058114598e-18	2.55058114598e-18	2.5131483995e-17
3338.57903253	2.55052650527e-18	2.55052650527e-18	2.36977554528e-17
3338.77706676	2.55047189776e-18	2.55047189776e-18	2.44977093525e-17
3338.97510099	1.24161302606e-18	1.24161302606e-18	2.4127070702e-17
3339.17313522	1.24158647392e-18	1.24158647392e-18	2.44569240743e-17
3339.37116945	1.24155993791e-18	1.24155993791e-18	2.38050036879e-17
3339.56920369	2.55025379923e-18	2.55025379923e-18	2.37755031112e-17
3339.76723792	6.65600985816e-18	6.65600985816e-18	2.42908640689e-17
3339.96527215	2.55014494845e-18	2.55014494845e-18	2.44672181837e-17
3340.16330638	6.65572593041e-18	6.65572593041e-18	2.3969270493e-17
3340.3613406	9.39916272051e-18	9.39916272051e-18	2.34037252491e-17
3340.55937484	1.27132950483e-17	1.27132950483e-17	2.2545918219e-17
3340.75740907	9.39876248032e-18	9.39876248032e-18	2.32675090142e-17
3340.9554433	9.39856254209e-18	9.39856254209e-18	2.40415366878e-17
3341.15347753	9.39836272494e-18	9.39836272494e-18	2.43284480845e-17
3341.35151177	1.27122136078e-17	1.27122136078e-17	2.37806371528e-17
3341.549546	1.27119436567e-17	1.27119436567e-17	2.34045524424e-17
3341.74758023	1.27116738691e-17	1.27116738691e-17	2.29697799338e-17
3341.94660463	1.27114028969e-17	1.27114028969e-17	2.33270394805e-17
3342.14463886	1.27111334363e-17	1.27111334363e-17	2.44689998475e-17
